,groupName,rank,rfPred,rfClassPred,svmPred,svmClassPred,Difference
6,a-different-gospel-steve-shepherd-sermon-on-false-teaching-161833.asp,1,3.376666667,3,2.876934699,3,2
7,a-different-gospel-steve-shepherd-sermon-on-false-teaching-161833.asp,1,3.94,3,2.972600828,3,2
7,a-different-gospel-steve-shepherd-sermon-on-false-teaching-161833.asp,1,3.53,3,3.098878031,3,2
5,a-different-gospel-steve-shepherd-sermon-on-false-teaching-161833.asp,1,3.586666667,3,3.075157142,3,2
2,a-different-gospel-steve-shepherd-sermon-on-false-teaching-161833.asp,1,3.79,3,2.908906916,3,2
4,a-different-gospel-steve-shepherd-sermon-on-false-teaching-161833.asp,1,3.773333333,3,2.909053306,3,2
4,a-different-gospel-steve-shepherd-sermon-on-false-teaching-161833.asp,1,3.646666667,3,2.771046797,3,2
10,a-different-gospel-steve-shepherd-sermon-on-false-teaching-161833.asp,1,3.67,3,3.194239458,3,2
4,a-different-gospel-steve-shepherd-sermon-on-false-teaching-161833.asp,1,3.69,3,2.926267122,3,2
7,a-different-gospel-steve-shepherd-sermon-on-false-teaching-161833.asp,1,4.45,3,3.400856684,5,2
9,a-different-gospel-steve-shepherd-sermon-on-false-teaching-161833.asp,1,3.386666667,3,2.140811211,3,2
6,a-different-gospel-steve-shepherd-sermon-on-false-teaching-161833.asp,1,3.703333333,3,3.061539571,3,2
4,a-different-gospel-steve-shepherd-sermon-on-false-teaching-161833.asp,1,3.943333333,3,2.851150035,3,2
3,a-different-gospel-steve-shepherd-sermon-on-false-teaching-161833.asp,1,3.356666667,3,2.701132166,3,2
6,a-different-gospel-steve-shepherd-sermon-on-false-teaching-161833.asp,1,3.743333333,3,3.092273649,3,2
5,a-different-gospel-steve-shepherd-sermon-on-false-teaching-161833.asp,1,4.113333333,3,3.100654023,3,2
4,a-different-gospel-steve-shepherd-sermon-on-false-teaching-161833.asp,1,4.043333333,3,2.735328144,3,2
3,a-different-gospel-steve-shepherd-sermon-on-false-teaching-161833.asp,1,4.253333333,3,3.074726194,5,2
3,a-different-gospel-steve-shepherd-sermon-on-false-teaching-161833.asp,1,4.273333333,3,2.807575157,3,2
6,a-different-gospel-steve-shepherd-sermon-on-false-teaching-161833.asp,1,3.35,3,2.606661437,3,2
6,a-different-gospel-steve-shepherd-sermon-on-false-teaching-161833.asp,1,3.573333333,3,2.536488193,3,2
5,a-different-gospel-steve-shepherd-sermon-on-false-teaching-161833.asp,1,3.973333333,3,2.958618883,3,2
2,a-different-gospel-steve-shepherd-sermon-on-false-teaching-161833.asp,1,3.933333333,3,2.644953261,2,2
8,a-different-gospel-steve-shepherd-sermon-on-false-teaching-161833.asp,1,3.873333333,3,3.172434805,3,2
8,a-different-gospel-steve-shepherd-sermon-on-false-teaching-161833.asp,1,3.803333333,3,3.09688389,3,2
5,a-different-gospel-steve-shepherd-sermon-on-false-teaching-161833.asp,1,3.953333333,3,3.188340176,3,2
7,a-different-gospel-steve-shepherd-sermon-on-false-teaching-161833.asp,1,3.383333333,3,2.970265855,3,2
6,a-different-gospel-steve-shepherd-sermon-on-false-teaching-161833.asp,1,4.073333333,3,3.095944345,2,2
10,a-different-gospel-steve-shepherd-sermon-on-false-teaching-161833.asp,1,4.143333333,3,3.281937647,3,2
3,a-different-gospel-steve-shepherd-sermon-on-false-teaching-161833.asp,1,3.373333333,3,3.140849342,3,2
7,a-different-gospel-steve-shepherd-sermon-on-false-teaching-161833.asp,1,3.633333333,3,2.984967812,3,2
9,a-different-gospel-steve-shepherd-sermon-on-false-teaching-161833.asp,1,3.47,3,2.750097427,3,2
6,a-different-gospel-steve-shepherd-sermon-on-false-teaching-161833.asp,1,3.923333333,3,3.183453747,3,2
7,a-different-gospel-steve-shepherd-sermon-on-false-teaching-161833.asp,1,3.08,3,2.61275245,3,2
8,a-different-gospel-steve-shepherd-sermon-on-false-teaching-161833.asp,1,3.553333333,3,2.82275017,3,2
8,a-different-gospel-steve-shepherd-sermon-on-false-teaching-161833.asp,1,3.626666667,3,2.900902995,3,2
5,a-different-gospel-steve-shepherd-sermon-on-false-teaching-161833.asp,1,3.873333333,3,2.698985059,3,2
7,a-different-gospel-steve-shepherd-sermon-on-false-teaching-161833.asp,1,4.296666667,3,2.874478218,3,2
7,a-different-gospel-steve-shepherd-sermon-on-false-teaching-161833.asp,1,3.956666667,3,3.564222047,3,2
5,a-different-gospel-steve-shepherd-sermon-on-false-teaching-161833.asp,1,3.903333333,3,3.156772396,3,2
2,a-different-gospel-steve-shepherd-sermon-on-false-teaching-161833.asp,1,4.16,3,3.335505939,3,2
3,a-different-gospel-steve-shepherd-sermon-on-false-teaching-161833.asp,1,3.706666667,3,2.89223963,3,2
6,a-different-gospel-steve-shepherd-sermon-on-false-teaching-161833.asp,1,4.263333333,3,3.192843519,3,2
4,a-different-gospel-steve-shepherd-sermon-on-false-teaching-161833.asp,1,4.096666667,3,2.996901235,3,2
5,a-different-gospel-steve-shepherd-sermon-on-false-teaching-161833.asp,1,4.186666667,3,3.209667244,3,2
6,a-different-gospel-steve-shepherd-sermon-on-false-teaching-161833.asp,1,3.736666667,3,2.706170716,2,2
3,a-different-gospel-steve-shepherd-sermon-on-false-teaching-161833.asp,1,3.926666667,3,3.121593679,3,2
9,a-different-gospel-steve-shepherd-sermon-on-false-teaching-161833.asp,1,3.33,3,2.977227546,3,2
7,a-different-gospel-steve-shepherd-sermon-on-false-teaching-161833.asp,1,3.853333333,3,3.122631972,3,2
6,a-different-gospel-steve-shepherd-sermon-on-false-teaching-161833.asp,1,3.073333333,3,2.41130163,3,2
6,a-different-gospel-steve-shepherd-sermon-on-false-teaching-161833.asp,1,3.726666667,3,3.213901955,3,2
9,piper92 09-27-92,1,3.163333333,3,2.598766851,3,2
17,piper92 09-27-92,1,3.073333333,3,2.842792828,3,2
15,piper92 09-27-92,1,3.57,3,2.589578667,3,2
16,piper92 09-27-92,1,3.283333333,3,2.459920529,4,2
5,piper92 09-27-92,1,2.803333333,3,2.505105635,4,2
10,piper92 09-27-92,1,3.183333333,3,2.439193421,3,2
18,piper92 09-27-92,1,3.476666667,3,2.658024451,4,2
19,piper92 09-27-92,1,2.84,3,2.658167976,4,2
17,piper92 09-27-92,1,2.9,3,2.696490521,4,2
21,piper92 09-27-92,1,3,3,2.122968316,2,2
11,piper92 09-27-92,1,2.93,3,2.397491064,3,2
16,piper92 09-27-92,1,2.92,3,2.821224854,4,2
4,piper92 09-27-92,1,3.673333333,3,2.661826903,3,2
22,piper92 09-27-92,1,3.483333333,3,2.636609738,2,2
14,piper92 09-27-92,1,3.446666667,3,2.653586076,4,2
14,piper92 09-27-92,1,3.153333333,3,2.350524713,4,2
6,piper92 09-27-92,1,3.05,3,2.515612155,3,2
16,piper92 09-27-92,1,3.083333333,3,2.396177184,3,2
13,piper92 09-27-92,1,3.18,3,2.493389752,3,2
12,piper92 09-27-92,1,3.24,3,2.396197987,3,2
22,piper92 09-27-92,1,3.28,3,2.604779769,3,2
21,piper92 09-27-92,1,3.2,3,2.24158522,4,2
11,piper92 09-27-92,1,3.506666667,3,2.835561202,3,2
13,piper92 09-27-92,1,3.143333333,3,2.364495914,3,2
18,piper92 09-27-92,1,2.996666667,3,2.470355635,4,2
20,piper92 09-27-92,1,2.74,3,1.918765033,3,2
10,piper92 09-27-92,1,3.186666667,3,2.434629677,3,2
17,piper92 09-27-92,1,3.11,3,2.388112386,3,2
12,piper92 09-27-92,1,3.126666667,3,2.660434543,4,2
15,piper92 09-27-92,1,3.166666667,3,2.419101637,4,2
9,piper92 09-27-92,1,3.506666667,3,2.748077795,4,2
9,piper92 09-27-92,1,3.073333333,3,2.074462923,3,2
16,piper92 09-27-92,1,3.683333333,3,2.995950745,4,2
18,piper92 09-27-92,1,2.75,3,2.252778789,3,2
17,piper92 09-27-92,1,3.006666667,3,2.870058106,4,2
11,piper92 09-27-92,1,2.97,3,2.228678691,3,2
14,piper92 09-27-92,1,3.01,3,2.578319676,4,2
16,piper92 09-27-92,1,3.233333333,3,2.234956091,3,2
21,piper92 09-27-92,1,3.453333333,3,2.588848345,3,2
12,piper92 09-27-92,1,3.153333333,3,2.571014498,4,2
16,piper92 09-27-92,1,3.29,3,2.519319016,4,2
12,piper92 09-27-92,1,2.993333333,3,2.308421407,3,2
11,piper92 09-27-92,1,2.886666667,3,2.273836302,3,2
20,piper92 09-27-92,1,3.386666667,3,2.283421288,3,2
13,piper92 09-27-92,1,3.66,3,3.414527151,4,2
17,piper92 09-27-92,1,3.416666667,3,2.835965616,4,2
14,piper92 09-27-92,1,2.776666667,3,2.20886447,3,2
11,piper92 09-27-92,1,3.04,3,2.033401561,3,2
7,piper92 09-27-92,1,3.116666667,3,2.216222018,2,2
11,piper92 09-27-92,1,3.323333333,3,2.524738438,3,2
9,piper92 09-27-92,1,3.323333333,3,2.187344473,3,2
6,piper92 09-27-92,1,3.216666667,3,2.288733531,3,2
2,SS01,1,3.14,3,2.61863889,3,2
1,SS01,1,2.976666667,3,1.881842063,2,2
3,SS01,1,3.09,3,2.19873007,2,2
7,SS01,1,2.84,3,1.511998622,2,2
2,SS01,1,2.91,3,1.80028763,2,2
26,SS01,1,2.77,3,2.185475833,2,2
2,SS01,1,2.956666667,3,2.086841657,2,2
0,SS01,1,2.553333333,3,1.950498127,2,2
2,SS01,1,2.886666667,3,1.90267304,2,2
1,SS01,1,2.53,3,1.51038054,2,2
4,SS01,1,2.6,3,1.571409563,2,2
2,SS01,1,2.99,3,1.646100574,2,2
23,SS01,1,2.75,3,2.020884706,2,2
5,SS01,1,2.92,3,1.808154264,2,2
3,SS01,1,2.88,3,2.191999722,2,2
1,SS01,1,3.243333333,3,1.943855015,2,2
0,SS01,1,2.813333333,3,1.598652621,2,2
3,SS01,1,3.046666667,3,2.101317121,2,2
2,SS01,1,2.786666667,3,2.026463871,2,2
28,SS01,1,2.346666667,3,1.390789892,2,2
4,SS01,1,3.243333333,3,1.959015868,3,2
4,SS01,1,2.893333333,3,1.693681763,2,2
2,SS01,1,2.953333333,3,1.316802449,2,2
1,SS01,1,2.79,3,1.733452423,2,2
20,SS01,1,2.616666667,3,2.261911429,2,2
0,SS01,1,2.806666667,3,1.444145004,2,2
2,SS01,1,3.403333333,3,2.84616869,3,2
4,SS01,1,3.18,3,1.930770238,2,2
1,SS01,1,2.893333333,3,1.254123537,2,2
1,SS01,1,2.81,3,2.72258602,3,2
13,SS01,1,3.013333333,3,2.48080041,3,2
2,SS01,1,3.21,3,2.651274735,3,2
1,SS01,1,2.83,3,2.088960341,3,2
2,SS01,1,2.786666667,3,1.670912104,2,2
5,SS01,1,2.743333333,3,2.146377331,2,2
2,SS01,1,2.826666667,3,1.977478355,2,2
0,SS01,1,2.643333333,3,1.782987628,2,2
26,SS01,1,3.253333333,3,2.797126904,3,2
2,SS01,1,3.06,3,2.233116669,2,2
21,SS01,1,3.203333333,3,2.527319863,3,2
1,SS01,1,2.953333333,3,1.394920767,2,2
24,SS01,1,2.823333333,3,1.690599329,2,2
22,SS01,1,2.566666667,3,1.873924088,2,2
28,SS01,1,3.176666667,3,2.103769241,3,2
27,SS01,1,2.853333333,3,1.399763066,2,2
24,SS01,1,3.42,3,2.471752402,2,2
25,SS01,1,2.563333333,3,1.30579089,2,2
23,SS01,1,2.986666667,3,1.896766852,2,2
3,SS01,1,2.51,3,1.898847163,3,2
23,SS01,1,2.793333333,3,1.913326092,2,2
4,SS01,1,2.903333333,3,1.805346785,3,2
31,SS02,1,3.673333333,3,2.225992649,2,2
10,SS02,1,3.58,3,3.223030895,3,2
7,SS02,1,3.383333333,3,2.79569376,3,2
26,SS02,1,3.703333333,3,2.793579061,3,2
37,SS02,1,3.46,3,3.17322725,3,2
13,SS02,1,3.246666667,3,2.522480972,2,2
25,SS02,1,3.103333333,3,2.221572531,2,2
24,SS02,1,3.366666667,3,2.578304695,2,2
10,SS02,1,3.483333333,3,2.700737903,2,2
32,SS02,1,3.996666667,3,3.779930591,3,2
8,SS02,1,3.473333333,3,2.755247889,3,2
29,SS02,1,3.2,3,2.514950298,3,2
23,SS02,1,3.816666667,3,2.798017688,3,2
7,SS02,1,3.743333333,3,2.69864225,3,2
26,SS02,1,3.58,3,2.860341008,3,2
16,SS02,1,3.09,3,2.707474137,2,2
16,SS02,1,3.306666667,3,2.697818971,3,2
31,SS02,1,3.15,3,2.710115078,2,2
28,SS02,1,3.83,3,2.765604603,3,2
16,SS02,1,3.45,3,2.561851516,3,2
22,SS02,1,3.03,3,2.23838389,2,2
31,SS02,1,3.72,3,3.213149522,3,2
23,SS02,1,3.78,3,2.775584739,3,2
27,SS02,1,4.196666667,3,2.51050091,2,2
31,SS02,1,3.57,3,2.969520152,2,2
27,SS02,1,3.31,3,2.732203899,3,2
6,SS02,1,3.543333333,3,2.786028327,2,2
27,SS02,1,3.663333333,3,3.119922136,3,2
28,SS02,1,3.226666667,3,2.97000246,3,2
38,SS02,1,3.353333333,3,3.078142507,3,2
6,SS08,1,2.856666667,3,2.201929201,2,2
7,SS08,1,2.33,3,2.160585641,1,2
13,SS08,1,2.346666667,3,2.593921725,2,2
16,SS08,1,2.193333333,3,1.938600589,2,2
5,SS08,1,2.27,3,2.337015656,2,2
9,SS08,1,2.426666667,3,2.476024653,1,2
11,SS08,1,2.916666667,3,2.614247026,1,2
23,SS10,1,2.46,3,1.362404758,1,2
24,SS10,1,2.53,3,1.977514221,3,2
22,SS10,1,2.583333333,3,1.257763889,1,2
32,SS10,1,2.18,3,1.51768335,1,2
27,SS10,1,2.676666667,3,2.275752703,3,2
20,SS10,1,2.413333333,3,1.582064185,1,2
22,SS10,1,2.806666667,3,1.832924531,3,2
22,SS10,1,2.386666667,3,1.832138623,3,2
27,SS10,1,2.366666667,3,1.39021935,1,2
24,SS10,1,2.67,3,1.769939654,3,2
19,SS10,1,2.946666667,3,2.350351035,3,2
22,SS10,1,2.413333333,3,1.886745347,3,2
22,SS10,1,2.733333333,3,1.544170195,3,2
22,SS10,1,2.516666667,3,1.58238074,3,2
18,SS10,1,2.37,3,1.423673375,1,2
31,SS10,1,2.596666667,3,1.979748519,3,2
22,SS10,1,2.59,3,1.697917532,3,2
28,SS10,1,2.253333333,3,1.319340102,1,2
24,SS10,1,2.573333333,3,1.875428131,1,2
31,SS10,1,2.273333333,3,1.328936374,1,2
28,SS10,1,2.363333333,3,1.520070724,1,2
34,SS10,1,2.576666667,3,1.885215504,1,2
25,SS10,1,2.606666667,3,1.908471842,3,2
22,SS10,1,2.506666667,3,1.91923136,3,2
14,SS10,1,2.526666667,3,1.411494958,1,2
17,SS10,1,2.563333333,3,1.977521687,3,2
22,SS10,1,2.703333333,3,1.280274848,3,2
21,SS10,1,2.636666667,3,1.870828034,3,2
26,SS10,1,2.443333333,3,1.669057318,3,2
30,SS10,1,2.11,3,1.486324582,1,2
23,SS10,1,2.586666667,3,1.635554123,3,2
25,SS10,1,2.973333333,3,1.682558652,3,2
26,SS10,1,2.516666667,3,1.677775468,3,2
24,SS10,1,2.496666667,3,1.475613468,1,2
22,SS10,1,2.276666667,3,2.018583232,3,2
31,SS10,1,2.186666667,3,1.642147276,1,2
11,SS11,1,2.643333333,3,1.694648808,2,2
14,SS11,1,2.383333333,3,2.030137929,3,2
23,SS11,1,2.41,3,1.735636969,3,2
23,SS11,1,2.4,3,1.917046564,3,2
19,SS11,1,2.49,3,1.940772257,1,2
24,SS11,1,2.666666667,3,2.371104861,3,2
22,SS11,1,1.996666667,3,1.862730548,1,2
13,SS11,1,2.456666667,3,1.789309964,1,2
20,SS11,1,2.453333333,3,2.127889843,3,2
22,SS11,1,2.543333333,3,1.888570156,1,2
5,SS11,1,2.17,3,1.668500101,1,2
29,SS11,1,2.716666667,3,2.219250011,3,2
20,SS11,1,2.376666667,3,2.069317389,1,2
11,SS11,1,2.636666667,3,2.048436101,3,2
16,SS11,1,2.23,3,1.848383721,1,2
19,SS11,1,2.59,3,2.068424119,3,2
6,SS11,1,2.466666667,3,2.008898482,3,2
18,SS11,1,2.646666667,3,2.306005591,3,2
25,SS11,1,2.676666667,3,1.988283315,3,2
19,SS11,1,2.336666667,3,1.746621643,1,2
17,SS11,1,2,3,1.823741103,1,2
28,SS11,1,2.593333333,3,1.859313038,1,2
7,SS11,1,2.603333333,3,2.032107439,3,2
10,SS11,1,2.213333333,3,2.052208693,2,2
36,SS11,1,2.463333333,3,1.754952287,3,2
12,SS11,1,2.023333333,3,1.900430123,3,2
14,SS11,1,2.176666667,3,1.778547531,3,2
33,SS11,1,2.31,3,1.898154771,1,2
12,SS11,1,2.823333333,3,1.887159513,3,2
11,SS11,1,2.42,3,2.037253341,3,2
8,SS11,1,2.276666667,3,2.027737573,3,2
20,SS11,1,2.4,3,2.370932554,3,2
7,SS11,1,2.383333333,3,1.85663254,3,2
26,SS11,1,2.436666667,3,1.938232519,1,2
21,SS11,1,2.406666667,3,1.861354525,3,2
19,SS11,1,2.446666667,3,1.821073479,1,2
23,SS11,1,1.963333333,3,1.804418844,3,2
28,SS11,1,1.943333333,3,1.744989407,1,2
14,SS11,1,2.47,3,2.166490147,3,2
28,SS11,1,2.086666667,3,2.167850294,2,2
10,SS11,1,2.68,3,1.864889721,3,2
20,SS11,1,2.45,3,2.123181345,3,2
16,SS11,1,2.686666667,3,2.225469389,3,2
19,SS11,1,2.506666667,3,1.844546313,2,2
32,SS11,1,2.19,3,1.982247564,3,2
10,SS11,1,2.076666667,3,1.692343059,1,2
7,SS11,1,2.43,3,1.948090102,3,2
18,SS11,1,2.636666667,3,2.046094462,3,2
24,SS11,1,2.036666667,3,2.086635423,1,2
12,SS12,1,2.023333333,3,1.412684585,1,2
13,SS12,1,2.083333333,3,1.30752975,1,2
15,SS12,1,2.396666667,3,2.062850325,1,2
11,SS12,1,2.003333333,3,1.334601703,1,2
11,SS12,1,1.856666667,3,1.098192618,1,2
14,SS12,1,2.49,3,1.799719789,3,2
7,SS12,1,2,3,1.359759173,1,2
13,SS12,1,2.546666667,3,1.717341972,3,2
8,SS12,1,2.376666667,3,2.252641265,3,2
12,SS12,1,2.133333333,3,1.537945521,1,2
10,SS12,1,2.173333333,3,1.221429712,2,2
14,SS12,1,1.96,3,0.940758492,1,2
19,SS12,1,2.486666667,3,1.386349254,1,2
9,SS12,1,2.02,3,1.485081773,1,2
12,SS12,1,2.18,3,1.222052868,1,2
10,SS12,1,1.85,3,1.429793981,1,2
16,SS12,1,2.48,3,1.923386622,1,2
9,SS12,1,2.176666667,3,1.285970657,1,2
12,SS12,1,2.003333333,3,1.240678993,1,2
14,SS12,1,2.076666667,3,1.046056284,1,2
12,SS12,1,2.126666667,3,1.204517025,1,2
31,SS12,1,2.26,3,1.509595206,2,2
6,SS12,1,2.553333333,3,2.116160467,3,2
11,SS12,1,2.04,3,1.369082642,1,2
11,SS12,1,2.063333333,3,1.625136868,1,2
9,SS12,1,2.086666667,3,1.087928078,1,2
12,SS12,1,2.186666667,3,1.577896772,1,2
9,SS12,1,2.09,3,1.289148931,1,2
15,SS13,1,2.396666667,3,2.761388571,3,2
7,SS13,1,2.23,3,2.883710496,5,2
12,SS13,1,2.503333333,3,2.944909528,5,2
9,SS13,1,2.666666667,3,2.868247476,2,2
8,SS13,1,2.6,3,2.693197319,5,2
21,SS13,1,2.503333333,3,2.731268579,3,2
9,SS13,1,3.096666667,3,3.159261834,3,2
13,SS13,1,2.67,3,3.231478924,5,2
8,SS13,1,2.733333333,3,2.085486169,3,2
12,SS13,1,2.486666667,3,2.475085447,3,2
12,SS13,1,2.34,3,3.670628637,5,2
11,SS13,1,2.413333333,3,2.970404166,5,2
18,SS13,1,2.62,3,2.934266363,3,2
8,SS13,1,2.31,3,2.532401365,1,2
12,SS13,1,2.616666667,3,2.815067691,5,2
21,SS13,1,2.463333333,3,2.6987096,3,2
6,SS13,1,2.01,3,2.197384024,1,2
8,SS13,1,3.016666667,3,2.858559458,5,2
7,SS13,1,2.456666667,3,2.733957041,2,2
11,SS13,1,2.083333333,3,2.514472759,3,2
12,SS13,1,2.873333333,3,2.931470217,5,2
23,SS13,1,2.733333333,3,2.601563742,3,2
14,SS13,1,2.326666667,3,2.863720118,3,2
13,SS13,1,2.686666667,3,3.457158707,5,2
7,SS13,1,2.63,3,2.942482038,3,2
28,SS13,1,2.39,3,2.780648216,2,2
20,SS13,1,2.61,3,3.281193565,5,2
15,SS13,1,2.676666667,3,2.506841057,5,2
16,SS13,1,2.12,3,2.506399209,3,2
11,SS13,1,2.976666667,3,2.812266144,3,2
19,SS13,1,2.39,3,1.661367796,2,2
18,SS13,1,2.616666667,3,3.256746384,5,2
10,SS13,1,2.153333333,3,1.829547538,3,2
10,SS13,1,2.096666667,3,2.22629651,3,2
11,SS13,1,2.43,3,2.702757896,2,2
11,SS13,1,2.13,3,2.390088792,1,2
14,SS13,1,2.56,3,3.237047977,5,2
14,SS13,1,2.9,3,3.351927182,3,2
8,SS13,1,2.886666667,3,3.520661923,5,2
13,SS13,1,2.183333333,3,2.933305249,3,2
8,SS13,1,2.45,3,2.832967249,3,2
8,SS13,1,2.216666667,3,3.184851214,5,2
16,SS13,1,2.403333333,3,2.942820329,5,2
9,SS13,1,2.79,3,3.212057021,5,2
11,SS13,1,2.426666667,3,2.702952895,2,2
14,SS13,1,2.453333333,3,3.383239367,5,2
33,journal.01.07.05,5,4.033333333,6,4.301995111,3,1
4,piper81 071981m,5,4.18,6,4.433267937,3,1
1,"2011-12-11 Hope Not Hype, Rev. Mark Belletini.pdf",4,3.65,5,4.049640664,5,1
1,"2011-12-11 Hope Not Hype, Rev. Mark Belletini.pdf",4,3.69,5,3.460774747,3,1
4,"2011-12-11 Hope Not Hype, Rev. Mark Belletini.pdf",4,3.866666667,5,3.259891416,3,1
6,"2011-12-11 Hope Not Hype, Rev. Mark Belletini.pdf",4,3.473333333,5,4.037418777,2,1
5,"2011-12-11 Hope Not Hype, Rev. Mark Belletini.pdf",4,3.56,5,4.138399871,2,1
6,"2011-12-11 Hope Not Hype, Rev. Mark Belletini.pdf",4,3.993333333,5,3.77527975,3,1
4,"2011-12-11 Hope Not Hype, Rev. Mark Belletini.pdf",4,3.846666667,5,3.658755719,3,1
3,"2011-12-11 Hope Not Hype, Rev. Mark Belletini.pdf",4,3.603333333,5,4.16173704,3,1
18,651.html,4,4.023333333,5,4.089031389,5,1
14,forget-not-all-your-benefits-steve-shepherd-sermon-on-remember-blessings-178073.asp,4,4.173333333,5,3.769994578,3,1
18,forget-not-all-your-benefits-steve-shepherd-sermon-on-remember-blessings-178073.asp,4,4.983333333,5,4.121640237,5,1
16,forget-not-all-your-benefits-steve-shepherd-sermon-on-remember-blessings-178073.asp,4,4.523333333,5,4.592478284,5,1
8,forget-not-all-your-benefits-steve-shepherd-sermon-on-remember-blessings-178073.asp,4,4.813333333,5,4.550861161,5,1
11,forget-not-all-your-benefits-steve-shepherd-sermon-on-remember-blessings-178073.asp,4,4.563333333,5,3.992403353,3,1
10,forget-not-all-your-benefits-steve-shepherd-sermon-on-remember-blessings-178073.asp,4,4.653333333,5,4.041010137,3,1
15,forget-not-all-your-benefits-steve-shepherd-sermon-on-remember-blessings-178073.asp,4,4.93,5,4.262655874,3,1
16,forget-not-all-your-benefits-steve-shepherd-sermon-on-remember-blessings-178073.asp,4,4.633333333,5,4.16753764,3,1
11,forget-not-all-your-benefits-steve-shepherd-sermon-on-remember-blessings-178073.asp,4,4.613333333,5,4.251665115,5,1
9,forget-not-all-your-benefits-steve-shepherd-sermon-on-remember-blessings-178073.asp,4,4.35,5,4.215567616,5,1
20,forget-not-all-your-benefits-steve-shepherd-sermon-on-remember-blessings-178073.asp,4,4.506666667,5,4.64354001,5,1
14,forget-not-all-your-benefits-steve-shepherd-sermon-on-remember-blessings-178073.asp,4,4.39,5,4.299376947,5,1
11,forget-not-all-your-benefits-steve-shepherd-sermon-on-remember-blessings-178073.asp,4,3.936666667,5,3.552529627,3,1
18,forget-not-all-your-benefits-steve-shepherd-sermon-on-remember-blessings-178073.asp,4,4.236666667,5,4.444954137,5,1
15,forget-not-all-your-benefits-steve-shepherd-sermon-on-remember-blessings-178073.asp,4,4.89,5,4.645598076,5,1
13,forget-not-all-your-benefits-steve-shepherd-sermon-on-remember-blessings-178073.asp,4,4.84,5,4.253189478,5,1
18,forget-not-all-your-benefits-steve-shepherd-sermon-on-remember-blessings-178073.asp,4,4.213333333,5,3.984688662,3,1
8,forget-not-all-your-benefits-steve-shepherd-sermon-on-remember-blessings-178073.asp,4,4.613333333,5,4.091907282,5,1
18,forget-not-all-your-benefits-steve-shepherd-sermon-on-remember-blessings-178073.asp,4,4.656666667,5,4.086851971,3,1
13,forget-not-all-your-benefits-steve-shepherd-sermon-on-remember-blessings-178073.asp,4,4.41,5,4.427341823,5,1
10,forget-not-all-your-benefits-steve-shepherd-sermon-on-remember-blessings-178073.asp,4,4.943333333,5,4.56868579,5,1
9,forget-not-all-your-benefits-steve-shepherd-sermon-on-remember-blessings-178073.asp,4,4.66,5,4.237121198,5,1
10,forget-not-all-your-benefits-steve-shepherd-sermon-on-remember-blessings-178073.asp,4,4.48,5,4.335622947,5,1
14,forget-not-all-your-benefits-steve-shepherd-sermon-on-remember-blessings-178073.asp,4,4.886666667,5,4.702744988,5,1
13,forget-not-all-your-benefits-steve-shepherd-sermon-on-remember-blessings-178073.asp,4,4.453333333,5,4.094158943,5,1
7,forget-not-all-your-benefits-steve-shepherd-sermon-on-remember-blessings-178073.asp,4,4.253333333,5,3.912702957,5,1
18,forget-not-all-your-benefits-steve-shepherd-sermon-on-remember-blessings-178073.asp,4,4.886666667,5,4.334604199,5,1
11,forget-not-all-your-benefits-steve-shepherd-sermon-on-remember-blessings-178073.asp,4,4.883333333,5,4.499452331,5,1
14,forget-not-all-your-benefits-steve-shepherd-sermon-on-remember-blessings-178073.asp,4,4.243333333,5,4.005576426,5,1
19,forget-not-all-your-benefits-steve-shepherd-sermon-on-remember-blessings-178073.asp,4,4.546666667,5,4.434010408,5,1
9,forget-not-all-your-benefits-steve-shepherd-sermon-on-remember-blessings-178073.asp,4,4.25,5,4.612115369,5,1
12,forget-not-all-your-benefits-steve-shepherd-sermon-on-remember-blessings-178073.asp,4,4.7,5,3.828166977,3,1
27,good-news-bad-news-steve-shepherd-sermon-on-doing-gods-will-32921.asp,4,3.46,5,3.344755329,3,1
20,good-news-bad-news-steve-shepherd-sermon-on-doing-gods-will-32921.asp,4,3.283333333,5,3.247347395,5,1
29,good-news-bad-news-steve-shepherd-sermon-on-doing-gods-will-32921.asp,4,3.666666667,5,2.562527222,3,1
