,Unnamed: 0,groupName,rank,rfPred,rfClassPred,svmPred,svmClassPred,Difference
4815,4,214.html,5,4.656666667,3,4.500227721,3,-2
4816,7,214.html,5,4.76,3,4.821572051,3,-2
4817,7,214.html,5,4.596666667,3,4.824094071,3,-2
4818,8,214.html,5,4.263333333,3,4.186080656000001,3,-2
4819,2,214.html,5,4.63,3,4.950898857,3,-2
4820,7,214.html,5,4.373333333,3,5.123067256000001,3,-2
4821,9,214.html,5,4.256666667,3,4.641824442,3,-2
4822,2,214.html,5,4.45,3,4.853606526,3,-2
4823,10,214.html,5,4.556666667,3,5.147927086,3,-2
4824,2,214.html,5,4.883333333,3,4.90365879,3,-2
4825,13,214.html,5,4.61,3,4.074248506,3,-2
4826,0,214.html,5,4.696666667,3,4.69209752,3,-2
4827,1,214.html,5,4.22,3,3.876282463,3,-2
4828,24,296.html,5,3.093333333,3,3.0272390139999996,2,-2
4829,8,296.html,5,3.123333333,3,3.417095049,2,-2
4830,7,296.html,5,3.19,3,2.862356306,2,-2
4831,18,296.html,5,3.156666667,3,3.1760477239999996,2,-2
4832,5,296.html,5,3.05,3,3.0248678489999996,2,-2
4833,4,296.html,5,3.483333333,3,3.2393818619999997,3,-2
4834,16,296.html,5,2.7633333330000003,3,3.017494592,2,-2
4835,5,296.html,5,3.24,3,3.3172435160000004,2,-2
4836,25,296.html,5,3.18,3,3.014657925,3,-2
4837,20,296.html,5,2.483333333,3,3.133855683,2,-2
4838,2,296.html,5,3.2,3,3.011798535,2,-2
4839,5,296.html,5,3.5333333330000003,3,3.156673945,2,-2
4840,3,296.html,5,3.363333333,3,3.342484401,2,-2
4841,5,296.html,5,2.846666667,3,3.1434649689999996,2,-2
4842,20,296.html,5,2.833333333,3,2.8500121860000003,2,-2
4843,3,296.html,5,3.0266666669999998,3,3.061161727,2,-2
4844,4,296.html,5,3.3033333330000003,3,2.799916444,2,-2
4845,5,296.html,5,3.59,3,3.0282568569999997,2,-2
4846,5,296.html,5,3.14,3,3.167227286,2,-2
4847,5,296.html,5,2.503333333,3,3.125986138,2,-2
4848,3,296.html,5,3.12,3,3.2630962969999997,3,-2
4849,2,296.html,5,2.433333333,3,3.14202679,3,-2
4850,5,296.html,5,2.95,3,3.7083913539999998,3,-2
4851,20,296.html,5,3.156666667,3,3.4644405010000003,2,-2
4852,24,535.html,5,3.866666667,3,3.773009141,2,-2
4853,25,535.html,5,4.726666667,3,4.076261625,3,-2
4854,27,535.html,5,4.413333333,3,4.447713951,4,-2
4855,25,journal.01.07.05,5,4.09,3,4.068835909,3,-2
4856,30,journal.01.07.05,5,4.076666667,3,3.913984379,3,-2
4857,29,journal.01.07.05,5,3.373333333,3,3.974266581,3,-2
4858,39,journal.01.07.05,5,4.403333333,3,4.140389965,3,-2
4859,27,journal.01.07.05,5,3.9466666669999997,3,4.036077184,3,-2
4860,24,journal.01.07.05,5,4.0433333330000005,3,3.761308004,3,-2
4861,23,journal.01.07.05,5,3.89,3,4.034983606,3,-2
4862,29,journal.01.07.05,5,3.72,3,4.4948584810000005,3,-2
4863,28,journal.01.07.05,5,3.856666667,3,3.966876983,3,-2
4864,29,journal.01.07.05,5,3.963333333,3,4.315646254,3,-2
4865,28,journal.01.07.05,5,3.14,3,3.328411679,3,-2
4866,31,journal.01.07.05,5,3.6766666669999997,3,3.5033559910000003,3,-2
4867,29,journal.01.07.05,5,3.626666667,3,3.7152527889999996,3,-2
4868,24,journal.01.07.05,5,4.183333333,3,3.933536713,3,-2
4869,28,journal.01.07.05,5,4.166666667,3,3.951797687,3,-2
4870,25,journal.01.07.05,5,3.706666667,3,3.846759671,3,-2
4871,27,journal.01.07.05,5,3.133333333,3,3.7226711239999997,3,-2
4872,29,journal.01.07.05,5,4.033333333,3,4.062624104,3,-2
4873,26,journal.01.07.05,5,4.093333333,3,4.201486868,3,-2
4874,36,journal.01.07.05,5,3.47,3,3.463227335,3,-2
4875,30,journal.01.07.05,5,3.5466666669999998,3,3.8280727060000004,3,-2
4876,30,journal.01.07.05,5,3.896666667,3,3.6558940939999998,3,-2
4877,36,journal.01.07.05,5,4.23,3,4.070886052,3,-2
4878,28,journal.01.07.05,5,3.58,3,3.833970442,4,-2
4879,32,journal.01.07.05,5,3.51,3,3.857598167,3,-2
4880,24,journal.01.07.05,5,3.7966666669999998,3,3.813335054,3,-2
4881,32,journal.01.07.05,5,4.02,3,3.6612362139999997,3,-2
4882,35,journal.01.07.05,5,4.176666667,3,3.59022427,3,-2
4883,26,journal.01.07.05,5,4.183333333,3,3.81992374,3,-2
4884,23,journal.01.07.05,5,3.7833333330000003,3,3.9268628569999997,3,-2
4885,29,journal.01.07.05,5,4.226666667,3,3.798671295,3,-2
4886,26,journal.01.07.05,5,3.45,3,3.842141826,3,-2
4887,29,journal.01.07.05,5,3.623333333,3,3.489786072,3,-2
4888,33,journal.01.07.05,5,3.42,3,3.647729806,3,-2
4889,31,journal.01.07.05,5,3.7433333330000003,3,3.560617858,3,-2
4890,26,journal.01.07.05,5,4.04,3,3.9230713319999997,3,-2
4891,32,journal.01.07.05,5,3.7233333330000002,3,3.9616482019999997,3,-2
4892,29,journal.01.07.05,5,3.556666667,3,4.009699891,3,-2
4893,29,journal.01.07.05,5,3.8033333330000003,3,3.453368003,3,-2
4894,33,journal.01.07.05,5,3.87,3,3.632305009,3,-2
4895,34,journal.01.07.05,5,4.173333333,3,3.717359759,3,-2
4896,17,journal.1.12.11,5,4.23,3,4.539078456,3,-2
4897,12,journal.1.12.11,5,3.866666667,3,4.4574545489999995,4,-2
4898,7,journal.1.12.11,5,4.87,3,3.961310833,3,-2
4899,10,journal.1.12.11,5,4.176666667,3,4.005677183,5,-2
4900,13,journal.1.12.11,5,5.523333332999999,3,4.564312138,5,-2
4901,16,journal.1.12.11,5,5.076666667,3,3.98790036,3,-2
4902,16,mapping-out-the-new-year-steve-shepherd-sermon-on-new-years-day-142575.asp,5,3.69,3,3.725692183,5,-2
4903,16,mapping-out-the-new-year-steve-shepherd-sermon-on-new-years-day-142575.asp,5,3.7,3,3.2386162780000003,3,-2
4904,18,mapping-out-the-new-year-steve-shepherd-sermon-on-new-years-day-142575.asp,5,4.063333333,3,3.7780160289999998,3,-2
4905,22,mapping-out-the-new-year-steve-shepherd-sermon-on-new-years-day-142575.asp,5,4.226666667,3,3.6335191439999996,3,-2
4906,23,mapping-out-the-new-year-steve-shepherd-sermon-on-new-years-day-142575.asp,5,4.35,3,3.8073716330000003,3,-2
4907,16,mapping-out-the-new-year-steve-shepherd-sermon-on-new-years-day-142575.asp,5,4.176666667,3,3.799707723,3,-2
4908,16,mapping-out-the-new-year-steve-shepherd-sermon-on-new-years-day-142575.asp,5,3.826666667,3,3.29649292,3,-2
4909,25,mapping-out-the-new-year-steve-shepherd-sermon-on-new-years-day-142575.asp,5,4.15,3,3.6276891680000003,3,-2
4910,19,mapping-out-the-new-year-steve-shepherd-sermon-on-new-years-day-142575.asp,5,3.7833333330000003,3,3.218121175,3,-2
4911,25,piper2k 1-23-00,5,3.2566666669999997,3,2.8972015489999996,3,-2
4912,32,piper2k 1-23-00,5,3.146666667,3,2.110338771,1,-2
4913,26,piper2k 1-23-00,5,2.84,3,3.23392659,2,-2
4914,21,piper2k 1-23-00,5,2.9933333330000003,3,2.262028728,2,-2
4915,23,piper2k 1-23-00,5,2.643333333,3,2.588137786,2,-2
4916,21,piper2k 1-23-00,5,2.95,3,2.21560773,3,-2
4917,23,piper2k 1-23-00,5,2.826666667,3,2.420612778,1,-2
4918,25,piper2k 1-23-00,5,2.98,3,2.40373136,2,-2
4919,26,piper2k 1-23-00,5,3.26,3,2.7479765210000004,3,-2
4920,29,piper2k 1-23-00,5,2.9866666669999997,3,2.7127100260000003,3,-2
4921,28,piper2k 1-23-00,5,3.1,3,2.428669282,2,-2
4922,17,piper2k 1-23-00,5,2.8233333330000003,3,1.785634959,2,-2
4923,25,piper2k 1-23-00,5,2.836666667,3,2.606709205,2,-2
4924,23,piper2k 1-23-00,5,2.93,3,2.081770367,2,-2
4925,25,piper2k 1-23-00,5,2.9266666669999997,3,1.9073221269999998,2,-2
4926,31,piper2k 1-23-00,5,2.9666666669999997,3,2.1511953790000002,2,-2
4927,24,piper2k 1-23-00,5,2.76,3,2.179167882,1,-2
4928,25,piper2k 1-23-00,5,2.916666667,3,2.1259768830000003,2,-2
4929,34,piper2k 1-23-00,5,3.076666667,3,2.551236393,1,-2
4930,31,piper2k 1-23-00,5,2.95,3,2.126944911,2,-2
4931,23,piper2k 1-23-00,5,2.373333333,3,1.4911519880000002,2,-2
4932,33,piper2k 1-23-00,5,2.65,3,1.8032826919999998,2,-2
4933,22,piper2k 1-23-00,5,2.83,3,1.850275616,2,-2
4934,36,piper2k 1-23-00,5,2.8033333330000003,3,1.525351179,2,-2
4935,31,piper2k 1-23-00,5,2.95,3,2.7992099280000002,3,-2
4936,19,piper2k 1-23-00,5,2.586666667,3,1.8365891069999998,2,-2
4937,23,piper2k 1-23-00,5,2.933333333,3,2.032297434,1,-2
4938,30,piper2k 1-23-00,5,2.86,3,2.426094581,1,-2
4939,25,piper2k 1-23-00,5,3.286666667,3,2.654630284,3,-2
4940,26,piper2k 1-23-00,5,2.566666667,3,2.79862774,4,-2
4941,32,piper2k 1-23-00,5,2.566666667,3,2.2070807830000003,2,-2
4942,25,piper2k 1-23-00,5,3.03,3,2.419753,2,-2
4943,31,piper2k 1-23-00,5,3.3033333330000003,3,2.68578685,4,-2
4944,27,piper2k 1-23-00,5,2.943333333,3,2.969327308,3,-2
4945,24,piper2k 1-23-00,5,3.116666667,3,2.9313494419999997,3,-2
4946,23,piper2k 1-23-00,5,2.8,3,2.820262535,2,-2
4947,35,piper2k 1-23-00,5,2.62,3,2.2207356380000003,1,-2
4948,26,piper2k 1-23-00,5,2.536666667,3,1.86439787,1,-2
4949,23,piper2k 1-23-00,5,2.663333333,3,2.552753705,3,-2
4950,25,piper2k 1-23-00,5,2.54,3,1.6416143090000002,1,-2
4951,26,piper2k 1-23-00,5,2.81,3,2.14485029,1,-2
4952,32,piper2k 1-23-00,5,2.72,3,2.227023202,1,-2
4953,36,piper2k 1-23-00,5,2.923333333,3,2.627804801,2,-2
4954,5,piper81 071981m,5,4.0033333330000005,3,3.590123401,2,-2
4955,13,piper81 071981m,5,3.936666667,3,4.351423532,5,-2
4956,26,piper81 071981m,5,4.403333333,3,3.769610539,5,-2
4957,34,piper85 pn850027,5,3.536666667,3,4.313522195,3,-2
4958,31,piper85 pn850027,5,3.066666667,3,4.217053761,3,-2
4959,13,piper89 4-7-89,5,3.07,3,2.7057274369999997,3,-2
4960,16,piper89 4-7-89,5,2.55,3,1.667354885,1,-2
4961,10,piper89 4-7-89,5,2.84,3,2.5811694640000002,3,-2
4962,17,piper89 4-7-89,5,3.166666667,3,2.698010604,3,-2
4963,15,piper89 4-7-89,5,2.653333333,3,2.38889652,1,-2
4964,18,piper89 4-7-89,5,2.886666667,3,2.455223575,3,-2
4965,14,piper89 4-7-89,5,2.9533333330000002,3,2.341532198,3,-2
4966,7,piper89 4-7-89,5,3.0,3,2.448150327,3,-2
4967,17,piper89 4-7-89,5,2.753333333,3,1.8071128330000001,3,-2
4968,19,piper89 4-7-89,5,2.86,3,2.4871642069999997,3,-2
4969,11,piper89 4-7-89,5,2.886666667,3,2.389984264,3,-2
4970,16,piper89 4-7-89,5,3.333333333,3,2.520385804,3,-2
4971,11,piper89 4-7-89,5,2.34,3,1.891142686,1,-2
4972,7,piper89 4-7-89,5,2.71,3,2.414757158,3,-2
4973,11,piper89 4-7-89,5,2.853333333,3,2.17036027,1,-2
4974,19,piper89 4-7-89,5,3.023333333,3,2.582344493,3,-2
4975,14,piper89 4-7-89,5,2.6966666669999997,3,2.062530545,3,-2
4976,10,piper89 4-7-89,5,2.576666667,3,2.4611251690000002,3,-2
4977,11,piper89 4-7-89,5,2.6766666669999997,3,1.950161147,1,-2
4978,13,piper89 4-7-89,5,2.76,3,1.991430658,1,-2
4979,16,piper89 4-7-89,5,2.593333333,3,2.082993874,3,-2
4980,17,piper89 4-7-89,5,2.876666667,3,2.0531982230000003,3,-2
4981,14,piper89 4-7-89,5,2.5133333330000003,3,2.062847638,1,-2
4982,7,piper89 4-7-89,5,2.686666667,3,2.063684282,1,-2
4983,22,piper89 4-7-89,5,2.78,3,2.574000029,3,-2
4984,17,piper89 4-7-89,5,2.873333333,3,3.046024253,3,-2
4985,11,piper89 4-7-89,5,2.596666667,3,1.746243201,1,-2
4986,12,piper89 4-7-89,5,2.923333333,3,2.699358297,3,-2
4987,15,piper89 4-7-89,5,2.093333333,3,1.6577315019999999,1,-2
4988,13,piper89 4-7-89,5,2.586666667,3,1.6832501659999999,1,-2
4989,15,piper89 4-7-89,5,2.91,3,2.5371719109999997,3,-2
4990,18,piper89 4-7-89,5,3.213333333,3,2.840195829,3,-2
4991,17,piper89 4-7-89,5,2.586666667,3,1.983171519,3,-2
4992,9,piper89 4-7-89,5,2.59,3,2.079013159,3,-2
4993,8,piper89 4-7-89,5,2.686666667,3,1.535776842,1,-2
4994,14,piper89 4-7-89,5,2.633333333,3,2.10876157,1,-2
4995,9,piper89 4-7-89,5,2.58,3,2.3246389990000003,3,-2
4996,9,piper89 4-7-89,5,2.753333333,3,2.642680043,3,-2
4997,8,piper89 4-7-89,5,2.613333333,3,2.1267320069999998,1,-2
4998,9,piper89 4-7-89,5,2.373333333,3,2.542893013,3,-2
4999,16,piper89 4-7-89,5,3.2433333330000003,3,2.332958832,3,-2
5000,15,piper89 4-7-89,5,2.396666667,3,1.624441894,1,-2
5001,18,piper89 4-7-89,5,2.793333333,3,2.047074463,1,-2
5002,10,piper89 4-7-89,5,2.25,3,2.057443295,1,-2
5003,13,piper89 4-7-89,5,2.38,3,2.124529047,1,-2
5004,17,piper89 4-7-89,5,2.656666667,3,1.914806078,3,-2
5005,19,piper89 4-7-89,5,2.516666667,3,1.6629611780000002,1,-2
5006,15,piper89 4-7-89,5,2.933333333,3,2.7422339730000003,3,-2
5007,10,piper89 4-7-89,5,2.996666667,3,2.538069203,2,-2
5008,13,piper89 4-7-89,5,2.62,3,1.925388364,1,-2
5009,17,piper89 4-7-89,5,2.9933333330000003,3,2.7651592810000003,3,-2
5010,12,piper89 4-7-89,5,2.386666667,3,1.6397038130000001,1,-2
5011,11,piper89 4-7-89,5,2.62,3,1.949777481,1,-2
5012,12,piper89 4-7-89,5,2.633333333,3,1.818242133,1,-2
5013,17,piper89 4-7-89,5,2.766666667,3,2.322042436,3,-2
5014,12,piper89 4-7-89,5,2.623333333,3,1.485017026,1,-2
5015,11,piper89 4-7-89,5,2.46,3,2.104994827,3,-2
5016,13,piper89 4-7-89,5,2.603333333,3,1.681037672,1,-2
5017,18,piper89 4-7-89,5,2.74,3,1.896060874,3,-2
5018,16,piper89 4-7-89,5,2.653333333,3,2.119331759,1,-2
5019,17,piper89 4-7-89,5,2.5533333330000003,3,2.39866931,3,-2
5020,13,piper89 4-7-89,5,2.4266666669999997,3,1.7049632259999998,1,-2
5021,1,wgV2n3-2,5,3.536666667,3,2.69286308,2,-2
5022,26,wgV2n3-2,5,3.516666667,3,2.6900372089999998,3,-2
5023,21,wgV2n3-2,5,3.36,3,3.009229711,3,-2
5024,18,wgV2n3-2,5,2.893333333,3,2.65766002,3,-2
5025,22,wgV2n3-2,5,3.2433333330000003,3,3.562782051,3,-2
5026,16,wgV2n3-2,5,2.81,3,2.6957975039999997,2,-2
5027,21,wgV2n3-2,5,3.0266666669999998,3,2.931246392,3,-2
5028,17,wgV2n3-2,5,3.066666667,3,3.21899673,2,-2
5029,21,wgV2n3-2,5,3.093333333,3,2.7198971380000003,3,-2
5030,21,wgV2n3-2,5,3.39,3,2.969516132,3,-2
5031,3,wgV2n3-2,5,2.996666667,3,3.0017749819999997,3,-2
5032,20,wgV2n3-2,5,3.14,3,3.058263962,3,-2
5033,25,wgV2n3-2,5,3.3,3,3.081970473,3,-2
5034,21,wgV2n3-2,5,3.56,3,2.888828055,2,-2
5035,18,wgV2n3-2,5,3.2366666669999997,3,2.934865883,3,-2
5036,27,wgV2n3-2,5,3.133333333,3,2.82134688,3,-2
5037,25,wgV2n3-2,5,3.26,3,3.373819821,4,-2
5038,22,wgV2n3-2,5,3.286666667,3,2.835026094,3,-2
5039,22,wgV2n3-2,5,3.52,3,3.4029590130000003,3,-2
5040,26,wgV2n3-2,5,2.866666667,3,2.609075888,2,-2
5041,24,wgV2n3-2,5,2.933333333,3,2.592952649,3,-2
5042,13,wgV2n3-2,5,3.08,3,2.723985505,3,-2
5043,27,wgV2n3-2,5,2.94,3,2.856335942,3,-2
5044,28,wgV2n3-2,5,3.373333333,3,3.149286067,3,-2
5045,20,wgV2n3-2,5,3.26,3,2.79327975,2,-2
5046,21,wgV2n3-2,5,3.05,3,3.04378067,3,-2
5047,16,wgV2n3-2,5,3.13,3,2.7300011260000003,3,-2
5048,24,wgV2n3-2,5,2.94,3,2.602544331,3,-2
5049,16,wgV2n3-2,5,3.0,3,2.541256411,3,-2
5050,17,wgV2n3-2,5,3.293333333,3,2.726379544,3,-2
5051,26,wgV2n3-2,5,3.5733333330000003,3,2.9441133219999998,3,-2
5052,16,wgV2n3-2,5,3.14,3,2.888134322,3,-2
5053,26,wgV2n3-2,5,2.933333333,3,3.2693452410000003,3,-2
5054,20,wgV2n3-2,5,3.186666667,3,3.03895201,3,-2
5055,28,wgV2n3-2,5,2.9266666669999997,3,2.631983284,3,-2
5056,23,wgV2n3-2,5,3.1,3,2.874485462,3,-2
5057,8,YV06,5,4.12,3,4.314185801,3,-2
5058,4,YV06,5,3.806666667,3,4.217982609,5,-2
5059,8,YV06,5,3.566666667,3,4.256565157,3,-2
5060,7,YV06,5,3.79,3,4.682321275,5,-2
5061,8,YV06,5,3.66,3,4.159631073,3,-2
5062,7,YV06,5,4.513333333,3,4.458044648,5,-2
5063,8,YV06,5,4.0366666669999995,3,4.47605822,3,-2
5064,9,YV06,5,4.183333333,3,4.645726427,5,-2
5065,13,YV06,5,3.663333333,3,3.462784438,3,-2
5066,10,YV06,5,4.486666667,3,4.251954783,5,-2
5067,2,YV06,5,4.243333333,3,4.806181873,5,-2
5068,6,YV06,5,4.14,3,4.535148209,3,-2
5069,5,YV06,5,4.603333333,3,4.855320135,3,-2
5070,8,YV06,5,3.843333333,3,3.98932375,3,-2
5071,8,YV06,5,4.28,3,4.917952304,3,-2
5072,5,YV06,5,4.25,3,4.9495568919999995,5,-2
5073,7,YV06,5,3.806666667,3,4.8333300139999995,3,-2
5074,4,YV06,5,3.656666667,3,4.4643706430000005,5,-2
5075,7,YV06,5,4.183333333,3,4.7541084389999995,3,-2
5076,8,YV06,5,4.26,3,5.16662152,5,-2
5077,9,YV06,5,4.276666667,3,4.531211206,3,-2
5078,11,YV06,5,3.78,3,4.186251813,3,-2
5079,6,YV06,5,4.06,3,4.249401927,3,-2
5080,10,YV06,5,4.353333333,3,4.649778443,4,-2
5081,9,YV06,5,4.42,3,3.511492357,3,-2
5082,4,YV06,5,4.103333333,3,4.3745251960000004,3,-2
5083,7,YV06,5,3.913333333,3,4.304078249,3,-2
5084,8,YV06,5,4.443333333,3,4.093118004,3,-2
5085,11,YV06,5,3.62,3,4.297182937,3,-2
5086,10,YV06,5,4.183333333,3,4.418569898,3,-2
5087,9,YV06,5,4.2,3,4.477018708,5,-2
5088,6,YV06,5,4.126666667,3,4.455699805,3,-2
5089,6,YV06,5,4.126666667,3,3.8126893039999996,3,-2
5090,12,YV06,5,4.083333333,3,4.62462492,3,-2
5091,8,YV06,5,4.0433333330000005,3,3.933530999,3,-2
5092,9,YV06,5,3.866666667,3,5.0583300069999995,3,-2
5093,9,YV06,5,4.14,3,4.470219733,3,-2
5094,9,YV06,5,4.193333333,3,4.452237391000001,5,-2
5095,7,YV06,5,4.013333333,3,4.456619978,3,-2
5096,5,YV06,5,4.21,3,4.664421009,5,-2
5097,9,YV06,5,4.263333333,3,4.450280327,5,-2
5098,6,YV06,5,4.0,3,4.596598481,5,-2
5099,9,YV06,5,3.863333333,3,4.0958373,3,-2
5100,6,YV06,5,4.053333333,3,4.861221294,5,-2
5101,8,YV06,5,3.903333333,3,3.882494491,3,-2
5102,9,YV06,5,3.9733333330000002,3,4.547666396,3,-2
5103,12,YV13,5,3.156666667,3,3.58265502,3,-2
5104,14,YV13,5,3.54,3,4.158931385,3,-2
5105,18,YV13,5,3.43,3,3.495750958,3,-2
5106,9,YV13,5,3.376666667,3,3.894793177,3,-2
5107,16,YV13,5,3.646666667,3,4.153998486,3,-2
5108,12,YV13,5,3.386666667,3,4.370449788999999,3,-2
5109,16,YV13,5,3.5133333330000003,3,4.103246142,3,-2
5110,17,YV13,5,3.71,3,4.141432197,3,-2
5111,9,YV13,5,3.266666667,3,4.157140882,3,-2
5112,9,YV13,5,3.72,3,3.766249685,3,-2
5113,12,YV13,5,3.923333333,3,3.4668260760000003,3,-2
5114,11,YV13,5,3.4866666669999997,3,4.012904477,3,-2
5115,11,YV13,5,3.106666667,3,3.3454668130000003,3,-2
5116,12,YV13,5,3.773333333,3,3.556143283,3,-2
5117,15,YV13,5,3.363333333,3,4.295075487,3,-2
5118,12,YV13,5,3.346666667,3,4.079785045,3,-2
5119,16,YV13,5,3.44,3,4.342138858999999,3,-2
5120,11,YV13,5,3.7,3,4.044030258,3,-2
5121,9,YV13,5,3.706666667,3,3.683787997,3,-2
5122,18,YV13,5,4.42,3,4.5974970719999995,4,-2
5123,18,YV13,5,3.596666667,3,3.4873183130000003,3,-2
5124,14,YV13,5,4.2066666669999995,3,4.353491514,3,-2
5125,11,YV13,5,3.03,3,3.615762047,3,-2
5126,10,YV13,5,3.316666667,3,3.4083025,3,-2
5127,12,YV13,5,3.88,3,4.356290167,4,-2
5128,6,YV13,5,3.623333333,3,4.178382775,3,-2
5129,13,YV13,5,3.59,3,4.114075403,3,-2
5130,14,YV13,5,2.866666667,3,4.266226554,3,-2
5131,14,YV13,5,3.3233333330000003,3,3.833460296,3,-2
5132,12,YV13,5,3.48,3,3.781760732,3,-2
5133,11,YV13,5,3.0533333330000003,3,4.02792002,3,-2
5134,15,YV13,5,4.16,3,4.508210356,3,-2
5135,14,YV13,5,3.786666667,3,4.225096099,3,-2
5136,11,YV13,5,3.613333333,3,4.45267551,3,-2
5137,11,YV13,5,3.45,3,3.926203543,3,-2
5138,15,YV13,5,3.2166666669999997,3,3.828671879,3,-2
5139,10,YV13,5,3.24,3,3.861987477,3,-2
5140,14,YV13,5,3.583333333,3,4.452088988,3,-2
5141,11,YV13,5,4.2866666669999995,3,3.9994167839999997,4,-2
5142,8,YV13,5,3.503333333,3,3.7699163660000004,3,-2
5143,24,558.html,4,3.893333333,2,3.341573818,2,-2
5144,30,558.html,4,3.47,2,3.1826163139999997,3,-2
5145,28,558.html,4,3.87,2,3.4286438169999998,2,-2
5146,40,558.html,4,3.68,2,3.3067240410000003,2,-2
5147,29,558.html,4,3.396666667,2,3.483133258,2,-2
5148,21,558.html,4,3.633333333,2,3.061311457,3,-2
5149,32,558.html,4,3.403333333,2,3.4761402830000003,4,-2
5150,34,558.html,4,4.016666667,2,3.1704218639999997,2,-2
5151,20,651.html,4,2.9466666669999997,2,3.702472363,3,-2
5152,17,651.html,4,2.65,2,3.6642721330000003,3,-2
5153,26,651.html,4,3.183333333,2,3.972413153,3,-2
5154,20,good-news-bad-news-steve-shepherd-sermon-on-doing-gods-will-32921.asp,4,3.343333333,2,2.280244245,2,-2
5155,8,piper90 01-28-90,4,2.6966666669999997,2,3.484699006,1,-2
5156,17,piper99 1-31-99,4,3.266666667,2,3.083404727,2,-2
5157,17,piper99 1-31-99,4,3.5066666669999997,2,3.1366468999999997,3,-2
5158,11,piper99 12-12-99,4,3.14,2,3.484059072,3,-2
5159,11,piper99 12-12-99,4,3.076666667,2,3.249379523,3,-2
5160,6,piper99 12-12-99,4,3.2966666669999998,2,3.564127273,5,-2
5161,11,piper99 12-12-99,4,3.61,2,2.908100686,3,-2
5162,9,piper99 12-12-99,4,2.943333333,2,2.9851994160000004,3,-2
5163,36,whats-love-got-to-do-with-it-steve-shepherd-sermon-on-christian-love-118439.asp,4,3.32,2,4.408878402,5,-2
5164,25,whats-love-got-to-do-with-it-steve-shepherd-sermon-on-christian-love-118439.asp,4,3.963333333,2,4.271344645,3,-2
5165,35,whats-love-got-to-do-with-it-steve-shepherd-sermon-on-christian-love-118439.asp,4,4.083333333,2,4.189607635,3,-2
5166,24,whats-love-got-to-do-with-it-steve-shepherd-sermon-on-christian-love-118439.asp,4,4.283333333,2,5.173705336,5,-2
5167,28,whats-love-got-to-do-with-it-steve-shepherd-sermon-on-christian-love-118439.asp,4,3.91,2,4.5568677289999995,5,-2
5168,26,whats-love-got-to-do-with-it-steve-shepherd-sermon-on-christian-love-118439.asp,4,3.846666667,2,4.561306059,5,-2
5169,17,whats-love-got-to-do-with-it-steve-shepherd-sermon-on-christian-love-118439.asp,4,4.646666667,2,4.7658703000000004,5,-2
5170,26,whats-love-got-to-do-with-it-steve-shepherd-sermon-on-christian-love-118439.asp,4,3.666666667,2,4.59991785,4,-2
5171,29,whats-love-got-to-do-with-it-steve-shepherd-sermon-on-christian-love-118439.asp,4,3.883333333,2,3.804465515,3,-2
5172,25,whats-love-got-to-do-with-it-steve-shepherd-sermon-on-christian-love-118439.asp,4,4.33,2,4.887633056,3,-2
5173,24,whats-love-got-to-do-with-it-steve-shepherd-sermon-on-christian-love-118439.asp,4,4.44,2,4.1412949910000005,3,-2
5174,36,whats-love-got-to-do-with-it-steve-shepherd-sermon-on-christian-love-118439.asp,4,4.09,2,4.635646539,3,-2
5175,40,whats-love-got-to-do-with-it-steve-shepherd-sermon-on-christian-love-118439.asp,4,3.7366666669999997,2,4.821515518,4,-2
5176,24,whats-love-got-to-do-with-it-steve-shepherd-sermon-on-christian-love-118439.asp,4,4.0,2,4.736953603,3,-2
5177,39,whats-love-got-to-do-with-it-steve-shepherd-sermon-on-christian-love-118439.asp,4,4.766666667,2,4.832987905,3,-2
5178,28,whats-love-got-to-do-with-it-steve-shepherd-sermon-on-christian-love-118439.asp,4,4.3,2,4.906922316,5,-2
5179,33,whats-love-got-to-do-with-it-steve-shepherd-sermon-on-christian-love-118439.asp,4,3.633333333,2,3.485585993,3,-2
5180,30,whats-love-got-to-do-with-it-steve-shepherd-sermon-on-christian-love-118439.asp,4,3.5533333330000003,2,3.6008526560000003,3,-2
5181,30,whats-love-got-to-do-with-it-steve-shepherd-sermon-on-christian-love-118439.asp,4,4.646666667,2,4.618348358,3,-2
5182,32,whats-love-got-to-do-with-it-steve-shepherd-sermon-on-christian-love-118439.asp,4,3.406666667,2,3.0546482669999997,3,-2
5183,24,whats-love-got-to-do-with-it-steve-shepherd-sermon-on-christian-love-118439.asp,4,4.033333333,2,4.386172309,3,-2
5184,27,whats-love-got-to-do-with-it-steve-shepherd-sermon-on-christian-love-118439.asp,4,3.193333333,2,3.6917349539999997,3,-2
5185,22,whats-love-got-to-do-with-it-steve-shepherd-sermon-on-christian-love-118439.asp,4,4.433333333,2,4.17885464,3,-2
5186,24,whats-love-got-to-do-with-it-steve-shepherd-sermon-on-christian-love-118439.asp,4,3.66,2,4.615072731000001,5,-2
5187,25,whats-love-got-to-do-with-it-steve-shepherd-sermon-on-christian-love-118439.asp,4,4.176666667,2,4.118750426,3,-2
5188,27,whats-love-got-to-do-with-it-steve-shepherd-sermon-on-christian-love-118439.asp,4,3.373333333,2,3.329604621,3,-2
5189,36,whats-love-got-to-do-with-it-steve-shepherd-sermon-on-christian-love-118439.asp,4,4.196666667,2,5.128772575,3,-2
