term,freq,idf,logidf
plon,23,690.260869565,6.53706959797
tell,4723,3.36142282448,1.21236434401
alpen,11,1443.27272727,7.2746685411
latt,38,417.789473684,6.03497765418
clad,249,63.7590361446,4.15511091744
lebanese-born,10,1587.6,7.36997872091
sipri,20,793.8,6.67683154035
claw,382,41.5602094241,3.7271432053
news|titl,11,1443.27272727,7.2746685411
erekl,10,1587.6,7.36997872091
scheldt,53,299.547169811,5.70227190035
avenir,16,992.25,6.89997509166
preemin,291,54.5567010309,3.99924054673
lydia,217,73.1612903226,4.29266646036
halberd,25,635.04,6.45368798903
naseem,13,1221.23076923,7.10761445644
birth,4573,3.47168160945,1.24463909024
l-numa,10,1587.6,7.36997872091
quixot,118,134.542372881,4.90187918944
late,12051,1.31740104556,0.275660890876
randa,10,1587.6,7.36997872091
fructos,43,369.209302326,5.91136369821
spinola,16,992.25,6.89997509166
labell,59,269.084745763,5.59502637
escola,31,512.129032258,6.23857660942
jenck,13,1221.23076923,7.10761445644
troyer,13,1221.23076923,7.10761445644
troyen,14,1134.0,7.03350648429
cerf,59,269.084745763,5.59502637
cere,97,163.670103093,5.0978528354
lokmanya,10,1587.6,7.36997872091
cera,24,661.5,6.49450998356
cern,87,182.482758621,5.20665569525
ceri,25,635.04,6.45368798903
kebab,54,294.0,5.68357976734
hazrat,26,610.615384615,6.41446727588
highspe,10,1587.6,7.36997872091
axiom,192,82.6875,4.41506844188
retitl,232,68.4310344828,4.22582644224
aci,36,441.0,6.08904487545
acr,1234,12.8654781199,2.55454760944
cecilio,12,1323.0,7.18765716411
terrier,77,206.181818182,5.32875839205
poacher,58,273.724137931,5.61212080336
minutemen,46,345.130434783,5.84392241741
width:numem,10,1587.6,7.36997872091
co-equ,31,512.129032258,6.23857660942
hariri,35,453.6,6.11721575241
venetia,35,453.6,6.11721575241
states-bas,18,882.0,6.78219205601
outbid,64,248.0625,5.51368073054
latham,122,130.131147541,4.86854276917
lathan,14,1134.0,7.03350648429
liebermann,18,882.0,6.78219205601
cause-effect,15,1058.4,6.9645136128
sharewar,17,933.882352941,6.83935046985
shirell,19,835.578947368,6.72812483474
sikri,12,1323.0,7.18765716411
bosco,80,198.45,5.29053717923
cabin,708,22.4237288136,3.11011972021
migrain,67,236.955223881,5.46787119451
hispano,42,378.0,5.93489419562
o'er,25,635.04,6.45368798903
naissus,12,1323.0,7.18765716411
jonesboro,16,992.25,6.89997509166
pleven,20,793.8,6.67683154035
bnet,16,992.25,6.89997509166
bnei,30,529.2,6.27136643224
neo-class,148,107.27027027,4.67535154014
espana,10,1587.6,7.36997872091
venusian,13,1221.23076923,7.10761445644
costilla,30,529.2,6.27136643224
strahl,10,1587.6,7.36997872091
satan,456,34.8157894737,3.55007100439
num-spe,87,182.482758621,5.20665569525
och,147,108.0,4.68213122712
kreuz,21,756.0,6.62804137618
ph.d.,461,34.4381778742,3.53916577091
squared-off,23,690.260869565,6.53706959797
gimlet,10,1587.6,7.36997872091
invulner,111,143.027027027,4.96303361259
vmas,13,1221.23076923,7.10761445644
self-administr,20,793.8,6.67683154035
romero,211,75.2417061611,4.32070568043
deuteronomi,92,172.565217391,5.15077523685
multi,174,91.2413793103,4.51350851469
palearct,15,1058.4,6.9645136128
leftmost,44,360.818181818,5.88837417998
dissens,153,103.764705882,4.64212589251
commodif,34,466.941176471,6.14620328929
lanski,27,588.0,6.3767269479
commodit,11,1443.27272727,7.2746685411
mathematik,27,588.0,6.3767269479
betterton,12,1323.0,7.18765716411
x-man,30,529.2,6.27136643224
kaczynski,19,835.578947368,6.72812483474
whiteread,10,1587.6,7.36997872091
eich,21,756.0,6.62804137618
langella,25,635.04,6.45368798903
unrequit,91,174.461538462,5.16170430739
stainless,259,61.2972972973,4.1157357522
cpl,46,345.130434783,5.84392241741
cpo,12,1323.0,7.18765716411
intransit,46,345.130434783,5.84392241741
kemper,48,330.75,5.801362803
topless,64,248.0625,5.51368073054
outvot,35,453.6,6.11721575241
kaltenbrunn,17,933.882352941,6.83935046985
cpr,98,162.0,5.08759633523
hitch,130,122.123076923,4.80502936345
krauss,88,180.409090909,5.19522699942
processus,11,1443.27272727,7.2746685411
arous,649,24.4622496148,3.1971310972
reichardt,10,1587.6,7.36997872091
ferreira,85,186.776470588,5.22991255741
armour-pierc,35,453.6,6.11721575241
kbnum,10,1587.6,7.36997872091
manus,53,299.547169811,5.70227190035
binet,27,588.0,6.3767269479
cacti,42,378.0,5.93489419562
bequest,170,93.3882352941,4.53676537685
enrol,2029,7.8245441104,2.05726547408
enron,48,330.75,5.801362803
ejercito,12,1323.0,7.18765716411
kub,13,1221.23076923,7.10761445644
stram,15,1058.4,6.9645136128
quasi,61,260.262295082,5.56168994973
mcguinti,20,793.8,6.67683154035
streptococcus,29,547.448275862,6.30526798392
perito,10,1587.6,7.36997872091
mayhem,183,86.7540983607,4.46307766106
marcion,26,610.615384615,6.41446727588
unavoid,212,74.8867924528,4.31597753923
multi-level,85,186.776470588,5.22991255741
winkler,113,140.495575221,4.94517599519
electron-positron,11,1443.27272727,7.2746685411
harley,210,75.6,4.32545628319
harlem,342,46.4210526316,3.83775307684
subtot,10,1587.6,7.36997872091
protactinium,13,1221.23076923,7.10761445644
lauer,26,610.615384615,6.41446727588
worthwhil,184,86.2826086957,4.45762805629
nowiki,25,635.04,6.45368798903
hoxha,39,407.076923077,6.00900216777
echevarria,11,1443.27272727,7.2746685411
barnum,85,186.776470588,5.22991255741
steinhardt,15,1058.4,6.9645136128
murder,3881,4.09069827364,1.40871568253
one-volum,37,429.081081081,6.06164590126
snow,1837,8.64235166032,2.15667472869
snot,18,882.0,6.78219205601
perdu,56,283.5,5.64721212317
theorem,439,36.1640091116,3.58806440083
multi-colour,21,756.0,6.62804137618
tibetan,384,41.34375,3.72192126132
allchin,16,992.25,6.89997509166
jabotinski,22,721.636363636,6.58152136054
qube,14,1134.0,7.03350648429
tulsa,170,93.3882352941,4.53676537685
mattia,46,345.130434783,5.84392241741
bicentenari,55,288.654545455,5.66523062867
shostakovich,90,176.4,5.17275414357
j_num,12,1323.0,7.18765716411
multivitamin,16,992.25,6.89997509166
granta,34,466.941176471,6.14620328929
bonnier,28,567.0,6.34035930373
iranian-american,24,661.5,6.49450998356
jn-num,19,835.578947368,6.72812483474
battery-oper,18,882.0,6.78219205601
granth,40,396.9,5.98368435979
pyramid,617,25.7309562399,3.24769479
halfheart,10,1587.6,7.36997872091
sacerdot,32,496.125,6.2068279111
teetotal,28,567.0,6.34035930373
preclear,18,882.0,6.78219205601
tyson,228,69.6315789474,4.24321818495
russland,10,1587.6,7.36997872091
ex-wif,180,88.2,4.47960696301
ex-wiv,13,1221.23076923,7.10761445644
runoff,274,57.9416058394,4.05943570751
outgrew,61,260.262295082,5.56168994973
nonferr,22,721.636363636,6.58152136054
guildenstern,18,882.0,6.78219205601
doctrinair,35,453.6,6.11721575241
pens,17,933.882352941,6.83935046985
undescrib,18,882.0,6.78219205601
decatur,88,180.409090909,5.19522699942
chapter,4392,3.61475409836,1.28502383071
cowboy,598,26.5484949833,3.27897305995
gervai,58,273.724137931,5.61212080336
r-num,139,114.215827338,4.73808988077
deari,21,756.0,6.62804137618
spacer,46,345.130434783,5.84392241741
epoch-mak,10,1587.6,7.36997872091
labil,31,512.129032258,6.23857660942
item,3126,5.07869481766,1.62505430292
labia,19,835.578947368,6.72812483474
lakhmid,13,1221.23076923,7.10761445644
endocytosi,20,793.8,6.67683154035
lexicostatist,12,1323.0,7.18765716411
manda,16,992.25,6.89997509166
riverbank,106,149.773584906,5.00912471979
roll-ov,13,1221.23076923,7.10761445644
praenomen,10,1587.6,7.36997872091
penc,130,122.123076923,4.80502936345
spearmen,21,756.0,6.62804137618
marrano,18,882.0,6.78219205601
hostel,134,118.47761194,4.77472401395
orangeburg,11,1443.27272727,7.2746685411
handley,114,139.263157895,4.93636536551
tensil,74,214.540540541,5.3684987207
penn,649,24.4622496148,3.1971310972
chelonia,12,1323.0,7.18765716411
arago,33,481.090909091,6.17605625244
maugham,48,330.75,5.801362803
conceal,1201,13.2189841799,2.58165399182
italo-ethiopian,15,1058.4,6.9645136128
garlick,12,1323.0,7.18765716411
off-campus,148,107.27027027,4.67535154014
navsourc,13,1221.23076923,7.10761445644
university-own,35,453.6,6.11721575241
ginther,12,1323.0,7.18765716411
battl,6649,2.38772747782,0.870342067501
klara,22,721.636363636,6.58152136054
klassen,14,1134.0,7.03350648429
populationu.,14,1134.0,7.03350648429
continua,28,567.0,6.34035930373
nautch,10,1587.6,7.36997872091
unremark,91,174.461538462,5.16170430739
continuo,33,481.090909091,6.17605625244
iam,31,512.129032258,6.23857660942
ial,12,1323.0,7.18765716411
iah,15,1058.4,6.9645136128
iad,19,835.578947368,6.72812483474
necessarili,2165,7.33302540416,1.99238817347
iau,50,317.52,5.76054080847
iap,21,756.0,6.62804137618
non-controversi,13,1221.23076923,7.10761445644
puisn,17,933.882352941,6.83935046985
nazca,33,481.090909091,6.17605625244
sert,16,992.25,6.89997509166
serr,64,248.0625,5.51368073054
serf,139,114.215827338,4.73808988077
serg,273,58.1538461538,4.06309201872
sere,25,635.04,6.45368798903
serb,286,55.5104895105,4.01657200308
seri,10836,1.46511627907,0.381934610698
blanchot,11,1443.27272727,7.2746685411
aspen,137,115.883211679,4.75258288807
aspel,13,1221.23076923,7.10761445644
asper,24,661.5,6.49450998356
elmira,43,369.209302326,5.91136369821
conventu,22,721.636363636,6.58152136054
colson,36,441.0,6.08904487545
australian-built,14,1134.0,7.03350648429
krakau,11,1443.27272727,7.2746685411
logsdon,10,1587.6,7.36997872091
panopticon,20,793.8,6.67683154035
red-bil,11,1443.27272727,7.2746685411
cmm,11,1443.27272727,7.2746685411
prowl,47,337.787234043,5.82241621219
mapai,11,1443.27272727,7.2746685411
cmj,18,882.0,6.78219205601
unquiet,22,721.636363636,6.58152136054
stone-ag,13,1221.23076923,7.10761445644
everest,135,117.6,4.76728903546
balaklava,10,1587.6,7.36997872091
pippi,15,1058.4,6.9645136128
morani,20,793.8,6.67683154035
numbi,39,407.076923077,6.00900216777
numbn,81,196.0,5.27811465923
admir,3328,4.77043269231,1.56243701196
carthi,12,1323.0,7.18765716411
cma,75,211.68,5.35507570037
firebrand,41,387.219512195,5.9589917472
caselli,11,1443.27272727,7.2746685411
bombsight,33,481.090909091,6.17605625244
valmiki,19,835.578947368,6.72812483474
divorc,1757,9.03585657371,2.20120072572
kastrioti,11,1443.27272727,7.2746685411
viennes,142,111.802816901,4.7167367563
rammstein,42,378.0,5.93489419562
fanat,305,52.0524590164,3.9522520373
meitner,32,496.125,6.2068279111
bronfman,30,529.2,6.27136643224
purana,109,145.651376147,4.98121593167
hodg,358,44.3463687151,3.7920308275
hode,10,1587.6,7.36997872091
regard,8872,1.78944995491,0.581908284873
hodi,13,1221.23076923,7.10761445644
bertold,15,1058.4,6.9645136128
bertolt,82,193.609756098,5.26584456664
hwi,37,429.081081081,6.06164590126
hwa,25,635.04,6.45368798903
loyd,36,441.0,6.08904487545
dawidowicz,15,1058.4,6.9645136128
non-heterosexu,16,992.25,6.89997509166
sedentar,10,1587.6,7.36997872091
liter,2903,5.46882535308,1.69906384988
loya,13,1221.23076923,7.10761445644
yasmin,35,453.6,6.11721575241
scientolog,81,196.0,5.27811465923
perak,49,324.0,5.78074351579
higher-ord,87,182.482758621,5.20665569525
what,12666,1.25343439128,0.225887296827
eagleton,47,337.787234043,5.82241621219
lsnum,19,835.578947368,6.72812483474
dowson,23,690.260869565,6.53706959797
forces..,11,1443.27272727,7.2746685411
inter-trib,14,1134.0,7.03350648429
tantric,84,189.0,5.24174701506
crossbreed,28,567.0,6.34035930373
co-host,264,60.1363636364,4.09661471076
num-unit,24,661.5,6.49450998356
acrimoni,203,78.2068965517,4.35935783486
vnum.num,86,184.604651163,5.21821651765
catalog,736,21.5706521739,3.07133369517
vierteljahrsheft,10,1587.6,7.36997872091
chiefli,893,17.7782754759,2.87797723303
terentius,19,835.578947368,6.72812483474
gniezno,26,610.615384615,6.41446727588
undercarriag,117,135.692307692,4.91038987911
duchesn,27,588.0,6.3767269479
duchess,502,31.625498008,3.45396369421
tactician,80,198.45,5.29053717923
fujitsu,45,352.8,5.86590132413
ethnomusicologist,37,429.081081081,6.06164590126
andrzej,144,110.25,4.70275051433
sportscast,339,46.8318584071,3.84656370652
regazzoni,13,1221.23076923,7.10761445644
manic-depress,19,835.578947368,6.72812483474
mashonaland,12,1323.0,7.18765716411
shoegaz,17,933.882352941,6.83935046985
mcbrien,16,992.25,6.89997509166
tomus,21,756.0,6.62804137618
sebastian,592,26.8175675676,3.28905717902
moist,278,57.1079136691,4.04494270021
vergilius,11,1443.27272727,7.2746685411
wherebi,1311,12.1098398169,2.49401833014
anti-revisionist,13,1221.23076923,7.10761445644
obama,1093,14.5251601098,2.67588232573
broadview,47,337.787234043,5.82241621219
alamodom,15,1058.4,6.9645136128
vedanta,82,193.609756098,5.26584456664
nutcrack,65,244.246153846,5.49817654401
lifelin,94,168.893617021,5.12926903163
lifelik,76,208.894736842,5.34183047362
context,3727,4.25972632144,1.44920491442
make-up,308,51.5454545455,3.94246403093
andria,14,1134.0,7.03350648429
sleepwalk,46,345.130434783,5.84392241741
balrog,10,1587.6,7.36997872091
harperpress,10,1587.6,7.36997872091
muscovit,41,387.219512195,5.9589917472
ancestr,727,21.8376891334,3.08363733637
ironmong,16,992.25,6.89997509166
passerin,27,588.0,6.3767269479
austrian-german,39,407.076923077,6.00900216777
behistun,22,721.636363636,6.58152136054
andriy,19,835.578947368,6.72812483474
wasim,18,882.0,6.78219205601
drabbl,20,793.8,6.67683154035
boccanegra,11,1443.27272727,7.2746685411
isley,58,273.724137931,5.61212080336
justiciari,21,756.0,6.62804137618
theologico-polit,11,1443.27272727,7.2746685411
weid,10,1587.6,7.36997872091
workhous,92,172.565217391,5.15077523685
starro,19,835.578947368,6.72812483474
tpg,20,793.8,6.67683154035
usuri,74,214.540540541,5.3684987207
orsini,35,453.6,6.11721575241
junior,2317,6.85196374622,1.92453528947
thibault,18,882.0,6.78219205601
covey,21,756.0,6.62804137618
covet,309,51.3786407767,3.93922253701
winthrop,132,120.272727273,4.78976189132
list.http,11,1443.27272727,7.2746685411
raini,462,34.3636363636,3.53699892282
tongva,23,690.260869565,6.53706959797
noonien,11,1443.27272727,7.2746685411
cts,28,567.0,6.34035930373
suskin,11,1443.27272727,7.2746685411
voorhi,22,721.636363636,6.58152136054
xliii,50,317.52,5.76054080847
rcaf,62,256.064516129,5.54542942886
luz,118,134.542372881,4.90187918944
burebista,10,1587.6,7.36997872091
dinara,21,756.0,6.62804137618
aster,54,294.0,5.68357976734
dinard,10,1587.6,7.36997872091
pleas,1739,9.12938470385,2.21149829955
pleat,43,369.209302326,5.91136369821
plead,907,17.5038588754,2.86242136379
hamdanid,13,1221.23076923,7.10761445644
prosecut,1449,10.9565217391,2.39393487158
calvin,628,25.2802547771,3.23002364743
numreport.pdf,11,1443.27272727,7.2746685411
cte,14,1134.0,7.03350648429
nostalgia,233,68.1373390558,4.22152536034
seago,105,151.2,5.01860346375
commercial-fre,33,481.090909091,6.17605625244
adumbr,15,1058.4,6.9645136128
gaan,15,1058.4,6.9645136128
blusteri,20,793.8,6.67683154035
naturally-occur,22,721.636363636,6.58152136054
atchison,61,260.262295082,5.56168994973
topalov,14,1134.0,7.03350648429
cross-dress,50,317.52,5.76054080847
emond,12,1323.0,7.18765716411
titusvill,24,661.5,6.49450998356
cto,25,635.04,6.45368798903
mohammadi,15,1058.4,6.9645136128
acig.org,12,1323.0,7.18765716411
kundera,19,835.578947368,6.72812483474
lorentzian,13,1221.23076923,7.10761445644
barnett,255,62.2588235294,4.13130026874
coffe,1074,14.782122905,2.69341853883
"num,num,num+",12,1323.0,7.18765716411
domesticus,15,1058.4,6.9645136128
poltava,37,429.081081081,6.06164590126
dyck,69,230.086956522,5.43845730931
someday,155,102.425806452,4.62913869698
alabast,45,352.8,5.86590132413
gauch,50,317.52,5.76054080847
p-valu,13,1221.23076923,7.10761445644
golgotha,24,661.5,6.49450998356
imdb,244,65.0655737705,4.17539558861
aerea,17,933.882352941,6.83935046985
palaeograph,15,1058.4,6.9645136128
ii.,29,547.448275862,6.30526798392
aba,139,114.215827338,4.73808988077
malgach,11,1443.27272727,7.2746685411
.franc,12,1323.0,7.18765716411
eas,1755,9.04615384615,2.202339678
opengl,21,756.0,6.62804137618
abiogenesi,20,793.8,6.67683154035
eav,49,324.0,5.78074351579
chippenham,19,835.578947368,6.72812483474
affluenc,99,160.363636364,5.07744396377
a..,15,1058.4,6.9645136128
montalvo,14,1134.0,7.03350648429
yukiko,11,1443.27272727,7.2746685411
gunderson,16,992.25,6.89997509166
simla,31,512.129032258,6.23857660942
a.d,78,203.538461538,5.31585498721
a.e,74,214.540540541,5.3684987207
minehunt,10,1587.6,7.36997872091
exam,711,22.3291139241,3.1058913841
a.b,80,198.45,5.29053717923
a.c,13,1221.23076923,7.10761445644
a.l,61,260.262295082,5.56168994973
a.m,88,180.409090909,5.19522699942
a.o,37,429.081081081,6.06164590126
a.i,56,283.5,5.64721212317
a.k,40,396.9,5.98368435979
a.p,71,223.605633803,5.40988393686
a.r,73,217.479452055,5.38210437275
neoconservat,18,882.0,6.78219205601
logjam,20,793.8,6.67683154035
hindu,1058,15.0056710775,2.70842820148
hindi,336,47.25,3.85545265394
news/talk,59,269.084745763,5.59502637
transpo,12,1323.0,7.18765716411
renamo,10,1587.6,7.36997872091
kadphis,10,1587.6,7.36997872091
mclaren-merced,15,1058.4,6.9645136128
lobbi,1413,11.2356687898,2.41909343122
long-term,2209,7.18696242644,1.97226861048
smite,31,512.129032258,6.23857660942
smith,4668,3.40102827763,1.2240778205
pateman,13,1221.23076923,7.10761445644
nanzhao,13,1221.23076923,7.10761445644
windward,79,200.962025316,5.30311596144
animal-lik,18,882.0,6.78219205601
maurier,27,588.0,6.3767269479
margrav,95,167.115789474,5.1186869223
investig,5093,3.11721971333,1.13694148702
havelock,50,317.52,5.76054080847
ndi,10,1587.6,7.36997872091
ndh,19,835.578947368,6.72812483474
nda,33,481.090909091,6.17605625244
ndp,89,178.382022472,5.18392744417
nds,20,793.8,6.67683154035
ndr,19,835.578947368,6.72812483474
bericht,35,453.6,6.11721575241
teik,10,1587.6,7.36997872091
//news.bbc.co.uk/num/hi/asia-pacific/num.stm,12,1323.0,7.18765716411
banum,19,835.578947368,6.72812483474
cell-phon,21,756.0,6.62804137618
pro-gay,10,1587.6,7.36997872091
near-field,13,1221.23076923,7.10761445644
niagara-on-the-lak,16,992.25,6.89997509166
yeni,24,661.5,6.49450998356
tl,46,345.130434783,5.84392241741
asiat,293,54.1843003413,3.99239120489
caillat,12,1323.0,7.18765716411
pitkin,22,721.636363636,6.58152136054
free-fli,13,1221.23076923,7.10761445644
blyton,23,690.260869565,6.53706959797
heliac,10,1587.6,7.36997872091
anumbnum,14,1134.0,7.03350648429
phantasmagoria,12,1323.0,7.18765716411
virtuous,236,67.2711864407,4.20873200888
skynum,21,756.0,6.62804137618
pharmacodynam,10,1587.6,7.36997872091
aux,259,61.2972972973,4.1157357522
etiam,27,588.0,6.3767269479
bowhead,21,756.0,6.62804137618
sardinian,66,240.545454545,5.48290907188
suspend,2378,6.67619848612,1.89854873665
aleppo,138,115.043478261,4.74531012875
sip,79,200.962025316,5.30311596144
debus,13,1221.23076923,7.10761445644
debug,88,180.409090909,5.19522699942
clementin,58,273.724137931,5.61212080336
mdi,11,1443.27272727,7.2746685411
mdm,11,1443.27272727,7.2746685411
luang,33,481.090909091,6.17605625244
mda,33,481.090909091,6.17605625244
mdg,19,835.578947368,6.72812483474
mds,19,835.578947368,6.72812483474
mdp,12,1323.0,7.18765716411
triptych,70,226.8,5.42406857185
md.,12,1323.0,7.18765716411
troublemak,72,220.5,5.39589769489
latitudin,35,453.6,6.11721575241
hydrotherm,48,330.75,5.801362803
vidmar,17,933.882352941,6.83935046985
cinq,38,417.789473684,6.03497765418
dawg,34,466.941176471,6.14620328929
rear-driv,13,1221.23076923,7.10761445644
boston,3110,5.10482315113,1.63018580873
esti,19,835.578947368,6.72812483474
dival,25,635.04,6.45368798903
divac,16,992.25,6.89997509166
tenabl,42,378.0,5.93489419562
makati,47,337.787234043,5.82241621219
nineteenth,1336,11.8832335329,2.47512845981
prim,26,610.615384615,6.41446727588
prin,42,378.0,5.93489419562
transcrib,521,30.472168906,3.41681377215
louis-ferdinand,16,992.25,6.89997509166
kashan,15,1058.4,6.9645136128
die-hard,40,396.9,5.98368435979
ii.num.num,18,882.0,6.78219205601
avellaneda,17,933.882352941,6.83935046985
goodnight,85,186.776470588,5.22991255741
montclair-boonton,19,835.578947368,6.72812483474
infirmari,149,106.55033557,4.66861750796
interregnum,118,134.542372881,4.90187918944
femi,10,1587.6,7.36997872091
fema,62,256.064516129,5.54542942886
koontz,14,1134.0,7.03350648429
\sigma,89,178.382022472,5.18392744417
num^num,45,352.8,5.86590132413
pterygoid,10,1587.6,7.36997872091
kabardino-balkaria,11,1443.27272727,7.2746685411
prognost,36,441.0,6.08904487545
prognosi,116,136.862068966,4.9189736228
scaleminor,136,116.735294118,4.75990892817
kochanowski,14,1134.0,7.03350648429
jedediah,28,567.0,6.34035930373
neopren,26,610.615384615,6.41446727588
hinchcliff,14,1134.0,7.03350648429
right,11296,1.40545325779,0.34035985417
schistosomiasi,10,1587.6,7.36997872091
l'oubli,10,1587.6,7.36997872091
mammogram,12,1323.0,7.18765716411
savill,54,294.0,5.68357976734
elderberri,13,1221.23076923,7.10761445644
kissi,10,1587.6,7.36997872091
t-pain,18,882.0,6.78219205601
acacia,100,158.76,5.06739362791
godalm,19,835.578947368,6.72812483474
meghan,45,352.8,5.86590132413
rescher,24,661.5,6.49450998356
push,4232,3.75141776938,1.32213384036
antena,11,1443.27272727,7.2746685411
selbst,17,933.882352941,6.83935046985
schoolthoma,13,1221.23076923,7.10761445644
lady-in-wait,46,345.130434783,5.84392241741
symbiosi,86,184.604651163,5.21821651765
depositori,103,154.13592233,5.03783482567
anaximand,23,690.260869565,6.53706959797
droid,26,610.615384615,6.41446727588
oberoi,12,1323.0,7.18765716411
uncompetit,56,283.5,5.64721212317
star-cross,17,933.882352941,6.83935046985
well-design,50,317.52,5.76054080847
o'driscol,28,567.0,6.34035930373
uncouth,48,330.75,5.801362803
laurett,10,1587.6,7.36997872091
inhomogen,51,311.294117647,5.74073818118
stress,2871,5.52978056426,1.71014813378
sarsfield,14,1134.0,7.03350648429
alexandrinus,11,1443.27272727,7.2746685411
haughti,84,189.0,5.24174701506
tachycardia,32,496.125,6.2068279111
powiat,13,1221.23076923,7.10761445644
ketchup,37,429.081081081,6.06164590126
yuanzhang,23,690.260869565,6.53706959797
denouement,20,793.8,6.67683154035
pittston,11,1443.27272727,7.2746685411
franchot,11,1443.27272727,7.2746685411
siu,34,466.941176471,6.14620328929
mtbf,10,1587.6,7.36997872091
ealdr,10,1587.6,7.36997872091
subsaharan,25,635.04,6.45368798903
short-act,12,1323.0,7.18765716411
maldivian,34,466.941176471,6.14620328929
teletypewrit,15,1058.4,6.9645136128
nummph,10,1587.6,7.36997872091
batik,25,635.04,6.45368798903
preambl,166,95.6385542169,4.56057602555
homespun,36,441.0,6.08904487545
new-born,24,661.5,6.49450998356
exchange-trad,16,992.25,6.89997509166
botti,11,1443.27272727,7.2746685411
haredi,55,288.654545455,5.66523062867
prime,4538,3.49845747025,1.25232214856
keiretsu,12,1323.0,7.18765716411
prima,265,59.9094339623,4.09283398792
allman,97,163.670103093,5.0978528354
primo,109,145.651376147,4.98121593167
landlord,451,35.2017738359,3.5610964744
denizen,57,278.526315789,5.62951254607
rajdhani,14,1134.0,7.03350648429
feeler,29,547.448275862,6.30526798392
adept,285,55.7052631579,4.02007463363
torpor,20,793.8,6.67683154035
steady-st,50,317.52,5.76054080847
low-profil,51,311.294117647,5.74073818118
round-off,13,1221.23076923,7.10761445644
jamison,61,260.262295082,5.56168994973
counteroffens,101,157.188118812,5.05744329706
rockman,10,1587.6,7.36997872091
subdomain,14,1134.0,7.03350648429
piccolomini,18,882.0,6.78219205601
dasgupta,37,429.081081081,6.06164590126
fusor,10,1587.6,7.36997872091
sit,3412,4.652989449,1.53750990529
summer,7148,2.22104085059,0.797975937624
pakistan,1325,11.9818867925,2.48339607548
ssh,16,992.25,6.89997509166
braveri,354,44.8474576271,3.80326690077
journal|titl,11,1443.27272727,7.2746685411
kilda,56,283.5,5.64721212317
spectat,979,16.2165474974,2.78603217137
wikia,12,1323.0,7.18765716411
wikit,99,160.363636364,5.07744396377
anti-lynch,15,1058.4,6.9645136128
mascarenha,13,1221.23076923,7.10761445644
al-mutawakkil,18,882.0,6.78219205601
mytho,143,111.020979021,4.70971918364
beetl,304,52.2236842105,3.9555361125
rolston,22,721.636363636,6.58152136054
geir,20,793.8,6.67683154035
danielson,17,933.882352941,6.83935046985
crumpl,41,387.219512195,5.9589917472
bullhead,18,882.0,6.78219205601
borowski,20,793.8,6.67683154035
urethra,21,756.0,6.62804137618
glubb,17,933.882352941,6.83935046985
peaceabl,97,163.670103093,5.0978528354
bermudian,26,610.615384615,6.41446727588
mongolica,14,1134.0,7.03350648429
pan-german,36,441.0,6.08904487545
etymologia,14,1134.0,7.03350648429
fleuv,14,1134.0,7.03350648429
fleur,80,198.45,5.29053717923
curiel,13,1221.23076923,7.10761445644
red-hand,10,1587.6,7.36997872091
rhee,49,324.0,5.78074351579
hundr,6428,2.46981953951,0.904145087046
malt,101,157.188118812,5.05744329706
malo,47,337.787234043,5.82241621219
mall,1062,14.9491525424,2.7046546121
mali,297,53.4545454545,3.9788316751
efnum,46,345.130434783,5.84392241741
teleport,140,113.4,4.73092139129
languag,6918,2.29488291414,0.830681824406
hyth,29,547.448275862,6.30526798392
anemon,33,481.090909091,6.17605625244
==further,61,260.262295082,5.56168994973
unreserv,39,407.076923077,6.00900216777
wald,78,203.538461538,5.31585498721
caballero,88,180.409090909,5.19522699942
broadway,1213,13.088211047,2.57171190496
isla,162,98.0,4.58496747867
nitrocellulos,25,635.04,6.45368798903
mantuan,10,1587.6,7.36997872091
obeis,21,756.0,6.62804137618
petronius,35,453.6,6.11721575241
theodici,35,453.6,6.11721575241
obeid,18,882.0,6.78219205601
espinosa,63,252.0,5.52942908751
nunavik,12,1323.0,7.18765716411
differ,12839,1.23654490225,0.212321121312
frede,10,1587.6,7.36997872091
wasserstein,16,992.25,6.89997509166
weinheim,41,387.219512195,5.9589917472
secretariat,343,46.2857142857,3.83483336674
toa,26,610.615384615,6.41446727588
posada,49,324.0,5.78074351579
wali,85,186.776470588,5.22991255741
cross-stat,21,756.0,6.62804137618
comput,4042,3.92775853538,1.36806891594
brach,16,992.25,6.89997509166
brack,24,661.5,6.49450998356
brace,441,36.0,3.58351893846
gyorgi,11,1443.27272727,7.2746685411
brooklyn,890,17.8382022472,2.88134235118
deutschen,170,93.3882352941,4.53676537685
il-num,105,151.2,5.01860346375
barbra,149,106.55033557,4.66861750796
num-num:num,35,453.6,6.11721575241
equiti,629,25.240063593,3.2284325572
olivetti,20,793.8,6.67683154035
lame,171,92.8421052632,4.5309002574
lavish,598,26.5484949833,3.27897305995
xanthus,10,1587.6,7.36997872091
disallow,259,61.2972972973,4.1157357522
adagio,48,330.75,5.801362803
bashkir,21,756.0,6.62804137618
pendulum,174,91.2413793103,4.51350851469
majesti,705,22.5191489362,3.11436601109
bloc,752,21.1117021277,3.04982748995
nugent,117,135.692307692,4.91038987911
sampler,105,151.2,5.01860346375
cf,884,17.9592760181,2.88810675127
robin,1496,10.6122994652,2.36201365537
a.r.,11,1443.27272727,7.2746685411
chasm,66,240.545454545,5.48290907188
unconsumm,12,1323.0,7.18765716411
