,groupId,perPos,perNeg,perPosDoc,perNegDoc,PSJudge,judgementCount,judgementFrac,nous,vous,je,ils,il,elle,le,avgSD,avgEVC,rank
21,Unitarian,0.0341004302061,0.0226889384393,0.9,0.1,0.0202617118724,128.0,0.648583036296,0.025552464101800003,0.00917841952093,0.0211071668426,0.008059100067160001,0.0117368639867,0.006651955610989999,0.008986536186,0.777714359331,0.478205296468,7
22,Unitarian,0.0272003093938,0.0221921088995,0.9,0.1,0.0217776382062,156.6,0.7124347954019999,0.019366426321700003,0.0100736653044,0.0306895384856,0.0116615040217,0.00851185673009,0.00390452143582,0.00960512273212,0.7404557665100001,0.610564879951,7
23,Unitarian,0.030261727848,0.018030498775,0.9,0.1,0.0313564611685,156.4,0.703291573864,0.018119118592599997,0.011485183236899999,0.0324975159273,0.0103454322287,0.00943947629902,0.00493892103571,0.0113975100824,0.76264521972,0.679004352597,7
24,Unitarian,0.0290185190586,0.0183480240367,1.0,0.0,0.0258940372035,167.9,0.622584810442,0.017433964356,0.009063444108760001,0.026469691510299997,0.009479198425680001,0.013498156822500001,0.00817650156601,0.00911887801768,0.723155539008,0.645641564291,7
25,Unitarian,0.0269716767734,0.0263821095873,0.8,0.2,0.026147688004900003,147.5,0.72886858708,0.0201167883212,0.0100437956204,0.028029197080299998,0.00832116788321,0.00896350364964,0.0059854014598500005,0.012,0.707813576707,0.553468768618,7
26,Unitarian,0.0269155714285,0.0208893557828,0.8,0.2,0.0296784943038,163.1,0.717335775156,0.018319394663499997,0.00626576397186,0.0235231647418,0.010858887561399999,0.012159830081,0.00472587282623,0.0161954068764,0.745916149994,0.717675292476,7
27,Unitarian,0.0308267878432,0.022218891725599998,0.8,0.2,0.0319579040767,130.3,0.647318311852,0.0179265196243,0.00838202453425,0.0227905411606,0.00926917311634,0.010829330967600002,0.00204961913794,0.0100033650463,0.761452129645,0.629720634673,7
28,Unitarian,0.0296005563418,0.021920991833000003,0.8,0.2,0.0457340778936,162.1,0.660559673764,0.020484604257099998,0.0125542467452,0.0202004546394,0.010332713370499999,0.0113143211407,0.004623889233310001,0.011779293242399999,0.75323170412,0.713552232947,7
29,Unitarian,0.028478724158999998,0.0222914032217,0.6,0.4,0.023824639063300002,145.4,0.5818031879469999,0.019131211731,0.00741071663207,0.0186844664021,0.011247470633100002,0.010012351194399999,0.00417838278191,0.0137702677844,0.780516332888,0.669210856516,7
30,Unitarian,0.0299590655823,0.0242595389629,0.8,0.2,0.020571764476400002,93.6,0.615407661777,0.023370076048900002,0.00931385114928,0.017516876014700002,0.013415363582,0.00811757668974,0.00628044091259,0.0108091942237,0.745527117079,0.551715254633,7
31,AndrewMurray,0.033645093755700003,0.013574094301799998,1.0,0.0,0.0981298592141,3022.0,0.635007354486,0.0258965956672,0.0066106863280500005,0.011935645366799998,0.0052680684507599995,0.0284452940106,9.10249408338e-05,0.019263153104,0.8024128743790001,0.701314923341,3
32,SeaShepherds,0.014194331151299998,0.0361766005412,0.0,1.0,0.065086712934,33.0,0.5407798588589999,0.008307287382790001,0.00106925481165,0.006909031090640001,0.0143938147722,0.00625102812963,0.0011515051817699998,0.007238032571149999,0.740237244876,0.605364268813,2
