,groupId,perPos,perNeg,perPosDoc,perNegDoc,PSJudge,judgementCount,judgementFrac,nous,vous,je,ils,il,elle,le,UniqueWordCount,avgSD,avgEVC,rank,groupName
180,Unitarian270,0.0292850990525,0.019164513350599998,1.0,0.0,0.0258302583026,201.0,0.741697416974,0.019164513350599998,0.014427217915600001,0.0325150732127,0.015503875969,0.00172265288544,0.00172265288544,0.015288544358299998,0.231481481481,-0.34682893111999996,0.619292890764,5,Unitarian
181,SeaShepherds398,0.0245398773006,0.0122699386503,1.0,0.0,0.214285714286,8.0,0.5714285714289999,0.030674846625799997,0.0,0.0,0.0,0.0,0.00306748466258,0.00613496932515,0.43251533742299997,0.0891159266723,0.628158890366,2,Shepherd
182,LiberalJudaism072,0.021016617790799996,0.0298142717498,0.0,1.0,0.2875,61.0,0.7625,0.0171065493646,0.00244379276637,0.00342130987292,0.00782013685239,0.0239491691105,0.0,0.00782013685239,0.307917888563,-0.453825786781,0.7521089788240001,1,LiberalJudaism
183,MalcolmX003,0.024480837413499996,0.0238055039676,1.0,0.0,0.123404255319,156.0,0.663829787234,0.0194158365693,0.00928583488097,0.00928583488097,0.00877933479656,0.00236366706061,0.00135066689178,0.011143001857200002,0.218301536384,0.769661917302,0.564924616088,2,MalcolmX
184,Rabbinic018,0.0129919755445,0.0118456247612,1.0,0.0,0.07407407407410001,78.0,0.320987654321,0.00534963698892,0.0030569354222399997,0.0019105846389,0.0126098586167,0.0198700802446,0.0,0.0110813909056,0.300726022163,0.741922646197,0.717874516834,4,Rabbinic
185,Bahai16,0.0405904059041,0.0184501845018,1.0,0.0,0.38461538461499994,10.0,0.769230769231,0.0036900369003699997,0.0,0.0,0.0036900369003699997,0.0405904059041,0.0,0.029520295203,0.546125461255,-0.452319487703,0.7855116711839999,5,Bahai
186,AEU009,0.0203045685279,0.0659898477157,0.0,1.0,0.416666666667,11.0,0.916666666667,0.0710659898477,0.0050761421319799995,0.010152284264,0.0050761421319799995,0.0050761421319799995,0.0,0.0050761421319799995,0.624365482234,-1.0,0.662184166162,8,AEU
187,YV34,0.0320945945946,0.018581081081099998,1.0,0.0,0.1,39.0,0.78,0.07939189189189999,0.0033783783783800005,0.00506756756757,0.0,0.0,0.006756756756760001,0.027027027026999998,0.413851351351,-1.0,0.622312111742,8,YV
188,Bahai17,0.0555555555556,0.0634920634921,0.0,1.0,0.5,4.0,0.666666666667,0.0,0.031746031746,0.0,0.0238095238095,0.031746031746,0.0,0.00793650793651,0.642857142857,-0.824112309181,0.6209239383590001,2,Bahai
189,MehrBaba036,0.0288640595903,0.0232774674115,1.0,0.0,0.107142857143,17.0,0.607142857143,0.00837988826816,0.0,0.0,0.004655493482310001,0.000931098696462,0.0,0.012104283054,0.42364990689000004,-1.0,0.651393235417,7,MehrBaba
190,Rabbinic047,0.0171115674196,0.015913757700200003,1.0,0.0,0.0733944954128,210.0,0.481651376147,0.00273785078713,0.00308008213552,0.0126625598905,0.005817932922659999,0.0308008213552,0.0102669404517,0.014715947980799999,0.188569472964,0.777640485176,0.5916545507240001,4,Rabbinic
191,ISIS001,0.0150279089738,0.0223271790468,0.0,1.0,0.358974358974,46.0,0.589743589744,0.00042936882782300005,0.00171747531129,0.00042936882782300005,0.0124516960069,0.0133104336625,0.0,0.012881064834700001,0.324602833834,0.7333532635600001,0.562554935567,1,ISIS
192,Bahai24,0.044213263979199995,0.0208062418726,1.0,0.0,0.225806451613,18.0,0.5806451612899999,0.005201560468140001,0.0,0.0,0.005201560468140001,0.0351105331599,0.0,0.0013003901170399999,0.310793237971,-1.0,0.764167824233,4,Bahai
